,Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7
25,1.811530655999377e-05,1.733208755002124e-05,1.8188551440034643e-05,1.7717520679943846e-05,1.746057775999361e-05,2.1022368480043952e-05,1.8526948759972582e-05
26,1.733208755002124e-05,1.8188551440034643e-05,1.7717520679943846e-05,1.746057775999361e-05,2.1022368480043952e-05,1.8526948759972582e-05,1.8170199179949122e-05
27,1.8188551440034643e-05,1.7717520679943846e-05,1.746057775999361e-05,2.1022368480043952e-05,1.8526948759972582e-05,1.8170199179949122e-05,1.8726795059992584e-05
28,1.7717520679943846e-05,1.746057775999361e-05,2.1022368480043952e-05,1.8526948759972582e-05,1.8170199179949122e-05,1.8726795059992584e-05,2.2069724410030176e-05
29,1.746057775999361e-05,2.1022368480043952e-05,1.8526948759972582e-05,1.8170199179949122e-05,1.8726795059992584e-05,2.2069724410030176e-05,1.806339583999943e-05
30,2.1022368480043952e-05,1.8526948759972582e-05,1.8170199179949122e-05,1.8726795059992584e-05,2.2069724410030176e-05,1.806339583999943e-05,1.7526523980050116e-05
31,1.8526948759972582e-05,1.8170199179949122e-05,1.8726795059992584e-05,2.2069724410030176e-05,1.806339583999943e-05,1.7526523980050116e-05,1.956340034994355e-05
32,1.8170199179949122e-05,1.8726795059992584e-05,2.2069724410030176e-05,1.806339583999943e-05,1.7526523980050116e-05,1.956340034994355e-05,1.903603753002244e-05
33,1.8726795059992584e-05,2.2069724410030176e-05,1.806339583999943e-05,1.7526523980050116e-05,1.956340034994355e-05,1.903603753002244e-05,2.0968161040000267e-05
34,2.2069724410030176e-05,1.806339583999943e-05,1.7526523980050116e-05,1.956340034994355e-05,1.903603753002244e-05,2.0968161040000267e-05,1.9107529870016152e-05
35,1.806339583999943e-05,1.7526523980050116e-05,1.956340034994355e-05,1.903603753002244e-05,2.0968161040000267e-05,1.9107529870016152e-05,2.057636368997919e-05
36,1.7526523980050116e-05,1.956340034994355e-05,1.903603753002244e-05,2.0968161040000267e-05,1.9107529870016152e-05,2.057636368997919e-05,1.9519533630009393e-05
37,1.956340034994355e-05,1.903603753002244e-05,2.0968161040000267e-05,1.9107529870016152e-05,2.057636368997919e-05,1.9519533630009393e-05,1.9128797610028413e-05
38,1.903603753002244e-05,2.0968161040000267e-05,1.9107529870016152e-05,2.057636368997919e-05,1.9519533630009393e-05,1.9128797610028413e-05,1.808625386998756e-05
39,2.0968161040000267e-05,1.9107529870016152e-05,2.057636368997919e-05,1.9519533630009393e-05,1.9128797610028413e-05,1.808625386998756e-05,1.9060510950002937e-05
40,1.9107529870016152e-05,2.057636368997919e-05,1.9519533630009393e-05,1.9128797610028413e-05,1.808625386998756e-05,1.9060510950002937e-05,1.8305365630003506e-05
41,2.057636368997919e-05,1.9519533630009393e-05,1.9128797610028413e-05,1.808625386998756e-05,1.9060510950002937e-05,1.8305365630003506e-05,1.8839109320033457e-05
42,1.9519533630009393e-05,1.9128797610028413e-05,1.808625386998756e-05,1.9060510950002937e-05,1.8305365630003506e-05,1.8839109320033457e-05,1.89771927199763e-05
43,1.9128797610028413e-05,1.808625386998756e-05,1.9060510950002937e-05,1.8305365630003506e-05,1.8839109320033457e-05,1.89771927199763e-05,1.8191965310033993e-05
44,1.808625386998756e-05,1.9060510950002937e-05,1.8305365630003506e-05,1.8839109320033457e-05,1.89771927199763e-05,1.8191965310033993e-05,1.753091487000347e-05
45,1.9060510950002937e-05,1.8305365630003506e-05,1.8839109320033457e-05,1.89771927199763e-05,1.8191965310033993e-05,1.753091487000347e-05,1.773507065998274e-05
46,1.8305365630003506e-05,1.8839109320033457e-05,1.89771927199763e-05,1.8191965310033993e-05,1.753091487000347e-05,1.773507065998274e-05,1.848127534998639e-05
47,1.8839109320033457e-05,1.89771927199763e-05,1.8191965310033993e-05,1.753091487000347e-05,1.773507065998274e-05,1.848127534998639e-05,1.8509558750010912e-05
48,1.89771927199763e-05,1.8191965310033993e-05,1.753091487000347e-05,1.773507065998274e-05,1.848127534998639e-05,1.8509558750010912e-05,1.7647400729983927e-05
49,1.8191965310033993e-05,1.753091487000347e-05,1.773507065998274e-05,1.848127534998639e-05,1.8509558750010912e-05,1.7647400729983927e-05,1.8319154909986536e-05
50,1.753091487000347e-05,1.773507065998274e-05,1.848127534998639e-05,1.8509558750010912e-05,1.7647400729983927e-05,1.8319154909986536e-05,1.8381977929966524e-05
51,1.773507065998274e-05,1.848127534998639e-05,1.8509558750010912e-05,1.7647400729983927e-05,1.8319154909986536e-05,1.8381977929966524e-05,1.899464080001053e-05
52,1.848127534998639e-05,1.8509558750010912e-05,1.7647400729983927e-05,1.8319154909986536e-05,1.8381977929966524e-05,1.899464080001053e-05,1.7826645219975035e-05
53,1.8509558750010912e-05,1.7647400729983927e-05,1.8319154909986536e-05,1.8381977929966524e-05,1.899464080001053e-05,1.7826645219975035e-05,1.8377684080041945e-05
54,1.7647400729983927e-05,1.8319154909986536e-05,1.8381977929966524e-05,1.899464080001053e-05,1.7826645219975035e-05,1.8377684080041945e-05,1.7554084399962447e-05
55,1.8319154909986536e-05,1.8381977929966524e-05,1.899464080001053e-05,1.7826645219975035e-05,1.8377684080041945e-05,1.7554084399962447e-05,1.7842714950020308e-05
56,1.8381977929966524e-05,1.899464080001053e-05,1.7826645219975035e-05,1.8377684080041945e-05,1.7554084399962447e-05,1.7842714950020308e-05,1.8380252130009467e-05
57,1.899464080001053e-05,1.7826645219975035e-05,1.8377684080041945e-05,1.7554084399962447e-05,1.7842714950020308e-05,1.8380252130009467e-05,1.879433991998667e-05
58,1.7826645219975035e-05,1.8377684080041945e-05,1.7554084399962447e-05,1.7842714950020308e-05,1.8380252130009467e-05,1.879433991998667e-05,1.8059182239958317e-05
59,1.8377684080041945e-05,1.7554084399962447e-05,1.7842714950020308e-05,1.8380252130009467e-05,1.879433991998667e-05,1.8059182239958317e-05,1.9376727429989842e-05
60,1.7554084399962447e-05,1.7842714950020308e-05,1.8380252130009467e-05,1.879433991998667e-05,1.8059182239958317e-05,1.9376727429989842e-05,1.8163501779999935e-05
61,1.7842714950020308e-05,1.8380252130009467e-05,1.879433991998667e-05,1.8059182239958317e-05,1.9376727429989842e-05,1.8163501779999935e-05,1.9213259169991942e-05
62,1.8380252130009467e-05,1.879433991998667e-05,1.8059182239958317e-05,1.9376727429989842e-05,1.8163501779999935e-05,1.9213259169991942e-05,1.8593159160009235e-05
63,1.879433991998667e-05,1.8059182239958317e-05,1.9376727429989842e-05,1.8163501779999935e-05,1.9213259169991942e-05,1.8593159160009235e-05,1.8800558619986988e-05
64,1.8059182239958317e-05,1.9376727429989842e-05,1.8163501779999935e-05,1.9213259169991942e-05,1.8593159160009235e-05,1.8800558619986988e-05,1.762645810013055e-05
65,1.9376727429989842e-05,1.8163501779999935e-05,1.9213259169991942e-05,1.8593159160009235e-05,1.8800558619986988e-05,1.762645810013055e-05,1.8247910300124203e-05
66,1.8163501779999935e-05,1.9213259169991942e-05,1.8593159160009235e-05,1.8800558619986988e-05,1.762645810013055e-05,1.8247910300124203e-05,1.7026883699872995e-05
67,1.9213259169991942e-05,1.8593159160009235e-05,1.8800558619986988e-05,1.762645810013055e-05,1.8247910300124203e-05,1.7026883699872995e-05,1.8093457900249633e-05
68,1.8593159160009235e-05,1.8800558619986988e-05,1.762645810013055e-05,1.8247910300124203e-05,1.7026883699872995e-05,1.8093457900249633e-05,2.2028277500066908e-05
69,1.8800558619986988e-05,1.762645810013055e-05,1.8247910300124203e-05,1.7026883699872995e-05,1.8093457900249633e-05,2.2028277500066908e-05,1.925312710009166e-05
70,1.762645810013055e-05,1.8247910300124203e-05,1.7026883699872995e-05,1.8093457900249633e-05,2.2028277500066908e-05,1.925312710009166e-05,1.9623202799994034e-05
71,1.8247910300124203e-05,1.7026883699872995e-05,1.8093457900249633e-05,2.2028277500066908e-05,1.925312710009166e-05,1.9623202799994034e-05,1.7462257629958914e-05
72,1.7026883699872995e-05,1.8093457900249633e-05,2.2028277500066908e-05,1.925312710009166e-05,1.9623202799994034e-05,1.7462257629958914e-05,1.805974916998821e-05
73,1.8093457900249633e-05,2.2028277500066908e-05,1.925312710009166e-05,1.9623202799994034e-05,1.7462257629958914e-05,1.805974916998821e-05,1.7538727580031265e-05
74,2.2028277500066908e-05,1.925312710009166e-05,1.9623202799994034e-05,1.7462257629958914e-05,1.805974916998821e-05,1.7538727580031265e-05,1.816050660003384e-05
75,1.925312710009166e-05,1.9623202799994034e-05,1.7462257629958914e-05,1.805974916998821e-05,1.7538727580031265e-05,1.816050660003384e-05,1.687930807005614e-05
76,1.9623202799994034e-05,1.7462257629958914e-05,1.805974916998821e-05,1.7538727580031265e-05,1.816050660003384e-05,1.687930807005614e-05,1.7610784450007487e-05
77,1.7462257629958914e-05,1.805974916998821e-05,1.7538727580031265e-05,1.816050660003384e-05,1.687930807005614e-05,1.7610784450007487e-05,1.697917168996355e-05
78,1.805974916998821e-05,1.7538727580031265e-05,1.816050660003384e-05,1.687930807005614e-05,1.7610784450007487e-05,1.697917168996355e-05,1.6911107189953326e-05
79,1.7538727580031265e-05,1.816050660003384e-05,1.687930807005614e-05,1.7610784450007487e-05,1.697917168996355e-05,1.6911107189953326e-05,1.7015945940001983e-05
80,1.816050660003384e-05,1.687930807005614e-05,1.7610784450007487e-05,1.697917168996355e-05,1.6911107189953326e-05,1.7015945940001983e-05,1.736856240000634e-05
81,1.687930807005614e-05,1.7610784450007487e-05,1.697917168996355e-05,1.6911107189953326e-05,1.7015945940001983e-05,1.736856240000634e-05,1.809262819995638e-05
82,1.7610784450007487e-05,1.697917168996355e-05,1.6911107189953326e-05,1.7015945940001983e-05,1.736856240000634e-05,1.809262819995638e-05,1.9455878200024016e-05
83,1.697917168996355e-05,1.6911107189953326e-05,1.7015945940001983e-05,1.736856240000634e-05,1.809262819995638e-05,1.9455878200024016e-05,1.7793828659996508e-05
84,1.6911107189953326e-05,1.7015945940001983e-05,1.736856240000634e-05,1.809262819995638e-05,1.9455878200024016e-05,1.7793828659996508e-05,1.782025271000748e-05
85,1.7015945940001983e-05,1.736856240000634e-05,1.809262819995638e-05,1.9455878200024016e-05,1.7793828659996508e-05,1.782025271000748e-05,1.7067722880019574e-05
86,1.736856240000634e-05,1.809262819995638e-05,1.9455878200024016e-05,1.7793828659996508e-05,1.782025271000748e-05,1.7067722880019574e-05,1.6901461739980733e-05
87,1.809262819995638e-05,1.9455878200024016e-05,1.7793828659996508e-05,1.782025271000748e-05,1.7067722880019574e-05,1.6901461739980733e-05,1.7060865620005643e-05
88,1.9455878200024016e-05,1.7793828659996508e-05,1.782025271000748e-05,1.7067722880019574e-05,1.6901461739980733e-05,1.7060865620005643e-05,1.7116677350059034e-05
89,1.7793828659996508e-05,1.782025271000748e-05,1.7067722880019574e-05,1.6901461739980733e-05,1.7060865620005643e-05,1.7116677350059034e-05,1.756970492999244e-05
90,1.782025271000748e-05,1.7067722880019574e-05,1.6901461739980733e-05,1.7060865620005643e-05,1.7116677350059034e-05,1.756970492999244e-05,1.8303925709988106e-05
91,1.7067722880019574e-05,1.6901461739980733e-05,1.7060865620005643e-05,1.7116677350059034e-05,1.756970492999244e-05,1.8303925709988106e-05,1.865130137994129e-05
92,1.6901461739980733e-05,1.7060865620005643e-05,1.7116677350059034e-05,1.756970492999244e-05,1.8303925709988106e-05,1.865130137994129e-05,1.7617674409993923e-05
93,1.7060865620005643e-05,1.7116677350059034e-05,1.756970492999244e-05,1.8303925709988106e-05,1.865130137994129e-05,1.7617674409993923e-05,1.8407025079941377e-05
94,1.7116677350059034e-05,1.756970492999244e-05,1.8303925709988106e-05,1.865130137994129e-05,1.7617674409993923e-05,1.8407025079941377e-05,1.7695557390034084e-05
95,1.756970492999244e-05,1.8303925709988106e-05,1.865130137994129e-05,1.7617674409993923e-05,1.8407025079941377e-05,1.7695557390034084e-05,2.0120748709960024e-05
96,1.8303925709988106e-05,1.865130137994129e-05,1.7617674409993923e-05,1.8407025079941377e-05,1.7695557390034084e-05,2.0120748709960024e-05,1.9484850890003146e-05
97,1.865130137994129e-05,1.7617674409993923e-05,1.8407025079941377e-05,1.7695557390034084e-05,2.0120748709960024e-05,1.9484850890003146e-05,1.8340601379968576e-05
98,1.7617674409993923e-05,1.8407025079941377e-05,1.7695557390034084e-05,2.0120748709960024e-05,1.9484850890003146e-05,1.8340601379968576e-05,1.9653043760044965e-05
99,1.8407025079941377e-05,1.7695557390034084e-05,2.0120748709960024e-05,1.9484850890003146e-05,1.8340601379968576e-05,1.9653043760044965e-05,1.729053818002285e-05
100,1.7695557390034084e-05,2.0120748709960024e-05,1.9484850890003146e-05,1.8340601379968576e-05,1.9653043760044965e-05,1.729053818002285e-05,1.773779740993632e-05
101,2.0120748709960024e-05,1.9484850890003146e-05,1.8340601379968576e-05,1.9653043760044965e-05,1.729053818002285e-05,1.773779740993632e-05,1.852261175001331e-05
102,1.9484850890003146e-05,1.8340601379968576e-05,1.9653043760044965e-05,1.729053818002285e-05,1.773779740993632e-05,1.852261175001331e-05,1.9280470320009045e-05
103,1.8340601379968576e-05,1.9653043760044965e-05,1.729053818002285e-05,1.773779740993632e-05,1.852261175001331e-05,1.9280470320009045e-05,1.804693711004802e-05
104,1.9653043760044965e-05,1.729053818002285e-05,1.773779740993632e-05,1.852261175001331e-05,1.9280470320009045e-05,1.804693711004802e-05,1.9179823309968924e-05
105,1.729053818002285e-05,1.773779740993632e-05,1.852261175001331e-05,1.9280470320009045e-05,1.804693711004802e-05,1.9179823309968924e-05,1.782142340001883e-05
106,1.773779740993632e-05,1.852261175001331e-05,1.9280470320009045e-05,1.804693711004802e-05,1.9179823309968924e-05,1.782142340001883e-05,1.7233933300012722e-05
107,1.852261175001331e-05,1.9280470320009045e-05,1.804693711004802e-05,1.9179823309968924e-05,1.782142340001883e-05,1.7233933300012722e-05,1.791790912997385e-05
108,1.9280470320009045e-05,1.804693711004802e-05,1.9179823309968924e-05,1.782142340001883e-05,1.7233933300012722e-05,1.791790912997385e-05,1.8633238969996456e-05
109,1.804693711004802e-05,1.9179823309968924e-05,1.782142340001883e-05,1.7233933300012722e-05,1.791790912997385e-05,1.8633238969996456e-05,2.1985941660022944e-05
110,1.9179823309968924e-05,1.782142340001883e-05,1.7233933300012722e-05,1.791790912997385e-05,1.8633238969996456e-05,2.1985941660022944e-05,1.8440161400067156e-05
111,1.782142340001883e-05,1.7233933300012722e-05,1.791790912997385e-05,1.8633238969996456e-05,2.1985941660022944e-05,1.8440161400067156e-05,1.8110658030054766e-05
112,1.7233933300012722e-05,1.791790912997385e-05,1.8633238969996456e-05,2.1985941660022944e-05,1.8440161400067156e-05,1.8110658030054766e-05,1.9023100249978597e-05
113,1.791790912997385e-05,1.8633238969996456e-05,2.1985941660022944e-05,1.8440161400067156e-05,1.8110658030054766e-05,1.9023100249978597e-05,2.004251580001437e-05
114,1.8633238969996456e-05,2.1985941660022944e-05,1.8440161400067156e-05,1.8110658030054766e-05,1.9023100249978597e-05,2.004251580001437e-05,1.8444144100067204e-05
115,2.1985941660022944e-05,1.8440161400067156e-05,1.8110658030054766e-05,1.9023100249978597e-05,2.004251580001437e-05,1.8444144100067204e-05,1.961620829970343e-05
116,1.8440161400067156e-05,1.8110658030054766e-05,1.9023100249978597e-05,2.004251580001437e-05,1.8444144100067204e-05,1.961620829970343e-05,1.7258901299646824e-05
117,1.8110658030054766e-05,1.9023100249978597e-05,2.004251580001437e-05,1.8444144100067204e-05,1.961620829970343e-05,1.7258901299646824e-05,1.6406856800313107e-05
118,1.9023100249978597e-05,2.004251580001437e-05,1.8444144100067204e-05,1.961620829970343e-05,1.7258901299646824e-05,1.6406856800313107e-05,1.7767500499758172e-05
119,2.004251580001437e-05,1.8444144100067204e-05,1.961620829970343e-05,1.7258901299646824e-05,1.6406856800313107e-05,1.7767500499758172e-05,1.735839710017899e-05
120,1.8444144100067204e-05,1.961620829970343e-05,1.7258901299646824e-05,1.6406856800313107e-05,1.7767500499758172e-05,1.735839710017899e-05,1.884322079931735e-05
121,1.961620829970343e-05,1.7258901299646824e-05,1.6406856800313107e-05,1.7767500499758172e-05,1.735839710017899e-05,1.884322079931735e-05,2.036621040024329e-05
122,1.7258901299646824e-05,1.6406856800313107e-05,1.7767500499758172e-05,1.735839710017899e-05,1.884322079931735e-05,2.036621040024329e-05,1.7474614400271093e-05
123,1.6406856800313107e-05,1.7767500499758172e-05,1.735839710017899e-05,1.884322079931735e-05,2.036621040024329e-05,1.7474614400271093e-05,1.6764970400254243e-05
124,1.7767500499758172e-05,1.735839710017899e-05,1.884322079931735e-05,2.036621040024329e-05,1.7474614400271093e-05,1.6764970400254243e-05,1.65232733997982e-05
125,1.735839710017899e-05,1.884322079931735e-05,2.036621040024329e-05,1.7474614400271093e-05,1.6764970400254243e-05,1.65232733997982e-05,1.751592590007931e-05
126,1.884322079931735e-05,2.036621040024329e-05,1.7474614400271093e-05,1.6764970400254243e-05,1.65232733997982e-05,1.751592590007931e-05,1.7426620300102514e-05
127,2.036621040024329e-05,1.7474614400271093e-05,1.6764970400254243e-05,1.65232733997982e-05,1.751592590007931e-05,1.7426620300102514e-05,1.7863854299503147e-05
128,1.7474614400271093e-05,1.6764970400254243e-05,1.65232733997982e-05,1.751592590007931e-05,1.7426620300102514e-05,1.7863854299503147e-05,2.224533269982203e-05
129,1.6764970400254243e-05,1.65232733997982e-05,1.751592590007931e-05,1.7426620300102514e-05,1.7863854299503147e-05,2.224533269982203e-05,1.99667232001957e-05
130,1.65232733997982e-05,1.751592590007931e-05,1.7426620300102514e-05,1.7863854299503147e-05,2.224533269982203e-05,1.99667232001957e-05,1.9225350500346394e-05
131,1.751592590007931e-05,1.7426620300102514e-05,1.7863854299503147e-05,2.224533269982203e-05,1.99667232001957e-05,1.9225350500346394e-05,1.782475229992997e-05
132,1.7426620300102514e-05,1.7863854299503147e-05,2.224533269982203e-05,1.99667232001957e-05,1.9225350500346394e-05,1.782475229992997e-05,1.829000569996424e-05
133,1.7863854299503147e-05,2.224533269982203e-05,1.99667232001957e-05,1.9225350500346394e-05,1.782475229992997e-05,1.829000569996424e-05,1.998447380028665e-05
134,2.224533269982203e-05,1.99667232001957e-05,1.9225350500346394e-05,1.782475229992997e-05,1.829000569996424e-05,1.998447380028665e-05,1.7382824230007827e-05
135,1.99667232001957e-05,1.9225350500346394e-05,1.782475229992997e-05,1.829000569996424e-05,1.998447380028665e-05,1.7382824230007827e-05,1.7845273929997347e-05
136,1.9225350500346394e-05,1.782475229992997e-05,1.829000569996424e-05,1.998447380028665e-05,1.7382824230007827e-05,1.7845273929997347e-05,1.934873500998947e-05
137,1.782475229992997e-05,1.829000569996424e-05,1.998447380028665e-05,1.7382824230007827e-05,1.7845273929997347e-05,1.934873500998947e-05,2.001577245995577e-05
138,1.829000569996424e-05,1.998447380028665e-05,1.7382824230007827e-05,1.7845273929997347e-05,1.934873500998947e-05,2.001577245995577e-05,2.0136823680004453e-05
139,1.998447380028665e-05,1.7382824230007827e-05,1.7845273929997347e-05,1.934873500998947e-05,2.001577245995577e-05,2.0136823680004453e-05,1.9254007439958513e-05
140,1.7382824230007827e-05,1.7845273929997347e-05,1.934873500998947e-05,2.001577245995577e-05,2.0136823680004453e-05,1.9254007439958513e-05,1.9724975470016943e-05
141,1.7845273929997347e-05,1.934873500998947e-05,2.001577245995577e-05,2.0136823680004453e-05,1.9254007439958513e-05,1.9724975470016943e-05,2.0360875700134783e-05
142,1.934873500998947e-05,2.001577245995577e-05,2.0136823680004453e-05,1.9254007439958513e-05,1.9724975470016943e-05,2.0360875700134783e-05,1.8919445399660618e-05
143,2.001577245995577e-05,2.0136823680004453e-05,1.9254007439958513e-05,1.9724975470016943e-05,2.0360875700134783e-05,1.8919445399660618e-05,1.8788390400004574e-05
144,2.0136823680004453e-05,1.9254007439958513e-05,1.9724975470016943e-05,2.0360875700134783e-05,1.8919445399660618e-05,1.8788390400004574e-05,1.9364055700134486e-05
145,1.9254007439958513e-05,1.9724975470016943e-05,2.0360875700134783e-05,1.8919445399660618e-05,1.8788390400004574e-05,1.9364055700134486e-05,1.65873988000385e-05
146,1.9724975470016943e-05,2.0360875700134783e-05,1.8919445399660618e-05,1.8788390400004574e-05,1.9364055700134486e-05,1.65873988000385e-05,1.7285282800003187e-05
147,2.0360875700134783e-05,1.8919445399660618e-05,1.8788390400004574e-05,1.9364055700134486e-05,1.65873988000385e-05,1.7285282800003187e-05,1.767332230010652e-05
148,1.8919445399660618e-05,1.8788390400004574e-05,1.9364055700134486e-05,1.65873988000385e-05,1.7285282800003187e-05,1.767332230010652e-05,2.580647520007915e-05
149,1.8788390400004574e-05,1.9364055700134486e-05,1.65873988000385e-05,1.7285282800003187e-05,1.767332230010652e-05,2.580647520007915e-05,2.3656053000013343e-05
150,1.9364055700134486e-05,1.65873988000385e-05,1.7285282800003187e-05,1.767332230010652e-05,2.580647520007915e-05,2.3656053000013343e-05,1.890530199962086e-05
151,1.65873988000385e-05,1.7285282800003187e-05,1.767332230010652e-05,2.580647520007915e-05,2.3656053000013343e-05,1.890530199962086e-05,1.7983563099551247e-05
152,1.7285282800003187e-05,1.767332230010652e-05,2.580647520007915e-05,2.3656053000013343e-05,1.890530199962086e-05,1.7983563099551247e-05,1.8005039999843574e-05
153,1.767332230010652e-05,2.580647520007915e-05,2.3656053000013343e-05,1.890530199962086e-05,1.7983563099551247e-05,1.8005039999843574e-05,1.7015730899584016e-05
154,2.580647520007915e-05,2.3656053000013343e-05,1.890530199962086e-05,1.7983563099551247e-05,1.8005039999843574e-05,1.7015730899584016e-05,2.22927544004051e-05
155,2.3656053000013343e-05,1.890530199962086e-05,1.7983563099551247e-05,1.8005039999843574e-05,1.7015730899584016e-05,2.22927544004051e-05,2.2577982999791857e-05
156,1.890530199962086e-05,1.7983563099551247e-05,1.8005039999843574e-05,1.7015730899584016e-05,2.22927544004051e-05,2.2577982999791857e-05,2.0763189900026193e-05
157,1.7983563099551247e-05,1.8005039999843574e-05,1.7015730899584016e-05,2.22927544004051e-05,2.2577982999791857e-05,2.0763189900026193e-05,2.249527229942032e-05
158,1.8005039999843574e-05,1.7015730899584016e-05,2.22927544004051e-05,2.2577982999791857e-05,2.0763189900026193e-05,2.249527229942032e-05,2.219373070038273e-05
159,1.7015730899584016e-05,2.22927544004051e-05,2.2577982999791857e-05,2.0763189900026193e-05,2.249527229942032e-05,2.219373070038273e-05,2.1991359000094236e-05
160,2.22927544004051e-05,2.2577982999791857e-05,2.0763189900026193e-05,2.249527229942032e-05,2.219373070038273e-05,2.1991359000094236e-05,2.01830833000713e-05
161,2.2577982999791857e-05,2.0763189900026193e-05,2.249527229942032e-05,2.219373070038273e-05,2.1991359000094236e-05,2.01830833000713e-05,1.758029100019485e-05
162,2.0763189900026193e-05,2.249527229942032e-05,2.219373070038273e-05,2.1991359000094236e-05,2.01830833000713e-05,1.758029100019485e-05,1.9260060919987156e-05
163,2.249527229942032e-05,2.219373070038273e-05,2.1991359000094236e-05,2.01830833000713e-05,1.758029100019485e-05,1.9260060919987156e-05,2.0244087649989525e-05
164,2.219373070038273e-05,2.1991359000094236e-05,2.01830833000713e-05,1.758029100019485e-05,1.9260060919987156e-05,2.0244087649989525e-05,1.8396208379999733e-05
165,2.1991359000094236e-05,2.01830833000713e-05,1.758029100019485e-05,1.9260060919987156e-05,2.0244087649989525e-05,1.8396208379999733e-05,1.855213167000329e-05
