,Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7
78,5.339142929988157e-06,5.512426069999492e-06,5.397435409995523e-06,5.584805850012344e-06,5.412904120003077e-06,5.462431330015533e-06,5.405911020006897e-06
79,5.512426069999492e-06,5.397435409995523e-06,5.584805850012344e-06,5.412904120003077e-06,5.462431330015533e-06,5.405911020006897e-06,5.842726790015149e-06
80,5.397435409995523e-06,5.584805850012344e-06,5.412904120003077e-06,5.462431330015533e-06,5.405911020006897e-06,5.842726790015149e-06,5.520848609994573e-06
81,5.584805850012344e-06,5.412904120003077e-06,5.462431330015533e-06,5.405911020006897e-06,5.842726790015149e-06,5.520848609994573e-06,5.431552190002549e-06
82,5.412904120003077e-06,5.462431330015533e-06,5.405911020006897e-06,5.842726790015149e-06,5.520848609994573e-06,5.431552190002549e-06,5.361662340001203e-06
83,5.462431330015533e-06,5.405911020006897e-06,5.842726790015149e-06,5.520848609994573e-06,5.431552190002549e-06,5.361662340001203e-06,5.486305160011398e-06
84,5.405911020006897e-06,5.842726790015149e-06,5.520848609994573e-06,5.431552190002549e-06,5.361662340001203e-06,5.486305160011398e-06,5.425457029996323e-06
85,5.842726790015149e-06,5.520848609994573e-06,5.431552190002549e-06,5.361662340001203e-06,5.486305160011398e-06,5.425457029996323e-06,5.546439689987892e-06
86,5.520848609994573e-06,5.431552190002549e-06,5.361662340001203e-06,5.486305160011398e-06,5.425457029996323e-06,5.546439689987892e-06,5.4455235100067514e-06
87,5.431552190002549e-06,5.361662340001203e-06,5.486305160011398e-06,5.425457029996323e-06,5.546439689987892e-06,5.4455235100067514e-06,5.523431450001226e-06
88,5.361662340001203e-06,5.486305160011398e-06,5.425457029996323e-06,5.546439689987892e-06,5.4455235100067514e-06,5.523431450001226e-06,5.3291976600121415e-06
89,5.486305160011398e-06,5.425457029996323e-06,5.546439689987892e-06,5.4455235100067514e-06,5.523431450001226e-06,5.3291976600121415e-06,5.568666050003231e-06
90,5.425457029996323e-06,5.546439689987892e-06,5.4455235100067514e-06,5.523431450001226e-06,5.3291976600121415e-06,5.568666050003231e-06,5.348667509988445e-06
91,5.546439689987892e-06,5.4455235100067514e-06,5.523431450001226e-06,5.3291976600121415e-06,5.568666050003231e-06,5.348667509988445e-06,5.30738718000066e-06
92,5.4455235100067514e-06,5.523431450001226e-06,5.3291976600121415e-06,5.568666050003231e-06,5.348667509988445e-06,5.30738718000066e-06,5.508561899987399e-06
93,5.523431450001226e-06,5.3291976600121415e-06,5.568666050003231e-06,5.348667509988445e-06,5.30738718000066e-06,5.508561899987399e-06,5.538198269987333e-06
94,5.3291976600121415e-06,5.568666050003231e-06,5.348667509988445e-06,5.30738718000066e-06,5.508561899987399e-06,5.538198269987333e-06,5.407877329998883e-06
95,5.568666050003231e-06,5.348667509988445e-06,5.30738718000066e-06,5.508561899987399e-06,5.538198269987333e-06,5.407877329998883e-06,5.520281989993237e-06
96,5.348667509988445e-06,5.30738718000066e-06,5.508561899987399e-06,5.538198269987333e-06,5.407877329998883e-06,5.520281989993237e-06,5.441958129995328e-06
97,5.30738718000066e-06,5.508561899987399e-06,5.538198269987333e-06,5.407877329998883e-06,5.520281989993237e-06,5.441958129995328e-06,5.3247683399968086e-06
98,5.508561899987399e-06,5.538198269987333e-06,5.407877329998883e-06,5.520281989993237e-06,5.441958129995328e-06,5.3247683399968086e-06,5.360172540003987e-06
99,5.538198269987333e-06,5.407877329998883e-06,5.520281989993237e-06,5.441958129995328e-06,5.3247683399968086e-06,5.360172540003987e-06,5.476903690014297e-06
100,5.407877329998883e-06,5.520281989993237e-06,5.441958129995328e-06,5.3247683399968086e-06,5.360172540003987e-06,5.476903690014297e-06,5.4802427400136365e-06
101,5.520281989993237e-06,5.441958129995328e-06,5.3247683399968086e-06,5.360172540003987e-06,5.476903690014297e-06,5.4802427400136365e-06,5.539380160007567e-06
102,5.441958129995328e-06,5.3247683399968086e-06,5.360172540003987e-06,5.476903690014297e-06,5.4802427400136365e-06,5.539380160007567e-06,5.353279270002531e-06
103,5.3247683399968086e-06,5.360172540003987e-06,5.476903690014297e-06,5.4802427400136365e-06,5.539380160007567e-06,5.353279270002531e-06,5.6205243300064465e-06
104,5.360172540003987e-06,5.476903690014297e-06,5.4802427400136365e-06,5.539380160007567e-06,5.353279270002531e-06,5.6205243300064465e-06,5.414489719987614e-06
105,5.476903690014297e-06,5.4802427400136365e-06,5.539380160007567e-06,5.353279270002531e-06,5.6205243300064465e-06,5.414489719987614e-06,5.397883959994942e-06
106,5.4802427400136365e-06,5.539380160007567e-06,5.353279270002531e-06,5.6205243300064465e-06,5.414489719987614e-06,5.397883959994942e-06,5.407223610000074e-06
107,5.539380160007567e-06,5.353279270002531e-06,5.6205243300064465e-06,5.414489719987614e-06,5.397883959994942e-06,5.407223610000074e-06,5.417309419990488e-06
108,5.353279270002531e-06,5.6205243300064465e-06,5.414489719987614e-06,5.397883959994942e-06,5.407223610000074e-06,5.417309419990488e-06,5.3851279199989225e-06
109,5.6205243300064465e-06,5.414489719987614e-06,5.397883959994942e-06,5.407223610000074e-06,5.417309419990488e-06,5.3851279199989225e-06,5.375849010015372e-06
110,5.414489719987614e-06,5.397883959994942e-06,5.407223610000074e-06,5.417309419990488e-06,5.3851279199989225e-06,5.375849010015372e-06,5.4861607900056696e-06
111,5.397883959994942e-06,5.407223610000074e-06,5.417309419990488e-06,5.3851279199989225e-06,5.375849010015372e-06,5.4861607900056696e-06,5.359831069999927e-06
112,5.407223610000074e-06,5.417309419990488e-06,5.3851279199989225e-06,5.375849010015372e-06,5.4861607900056696e-06,5.359831069999927e-06,5.462675729995681e-06
113,5.417309419990488e-06,5.3851279199989225e-06,5.375849010015372e-06,5.4861607900056696e-06,5.359831069999927e-06,5.462675729995681e-06,5.345090230002825e-06
114,5.3851279199989225e-06,5.375849010015372e-06,5.4861607900056696e-06,5.359831069999927e-06,5.462675729995681e-06,5.345090230002825e-06,5.544902230012667e-06
115,5.375849010015372e-06,5.4861607900056696e-06,5.359831069999927e-06,5.462675729995681e-06,5.345090230002825e-06,5.544902230012667e-06,5.3184305799914e-06
116,5.4861607900056696e-06,5.359831069999927e-06,5.462675729995681e-06,5.345090230002825e-06,5.544902230012667e-06,5.3184305799914e-06,5.575372229995992e-06
117,5.359831069999927e-06,5.462675729995681e-06,5.345090230002825e-06,5.544902230012667e-06,5.3184305799914e-06,5.575372229995992e-06,5.347979799989844e-06
118,5.462675729995681e-06,5.345090230002825e-06,5.544902230012667e-06,5.3184305799914e-06,5.575372229995992e-06,5.347979799989844e-06,5.502936330012744e-06
119,5.345090230002825e-06,5.544902230012667e-06,5.3184305799914e-06,5.575372229995992e-06,5.347979799989844e-06,5.502936330012744e-06,5.345538290002878e-06
120,5.544902230012667e-06,5.3184305799914e-06,5.575372229995992e-06,5.347979799989844e-06,5.502936330012744e-06,5.345538290002878e-06,5.486233320007159e-06
121,5.3184305799914e-06,5.575372229995992e-06,5.347979799989844e-06,5.502936330012744e-06,5.345538290002878e-06,5.486233320007159e-06,5.553205300002446e-06
122,5.575372229995992e-06,5.347979799989844e-06,5.502936330012744e-06,5.345538290002878e-06,5.486233320007159e-06,5.553205300002446e-06,5.5618206600047415e-06
123,5.347979799989844e-06,5.502936330012744e-06,5.345538290002878e-06,5.486233320007159e-06,5.553205300002446e-06,5.5618206600047415e-06,5.489996730011626e-06
124,5.502936330012744e-06,5.345538290002878e-06,5.486233320007159e-06,5.553205300002446e-06,5.5618206600047415e-06,5.489996730011626e-06,5.47465394000028e-06
125,5.345538290002878e-06,5.486233320007159e-06,5.553205300002446e-06,5.5618206600047415e-06,5.489996730011626e-06,5.47465394000028e-06,5.3724468099972e-06
126,5.486233320007159e-06,5.553205300002446e-06,5.5618206600047415e-06,5.489996730011626e-06,5.47465394000028e-06,5.3724468099972e-06,5.4023683500054175e-06
127,5.553205300002446e-06,5.5618206600047415e-06,5.489996730011626e-06,5.47465394000028e-06,5.3724468099972e-06,5.4023683500054175e-06,5.350993390002259e-06
128,5.5618206600047415e-06,5.489996730011626e-06,5.47465394000028e-06,5.3724468099972e-06,5.4023683500054175e-06,5.350993390002259e-06,5.412049209990073e-06
129,5.489996730011626e-06,5.47465394000028e-06,5.3724468099972e-06,5.4023683500054175e-06,5.350993390002259e-06,5.412049209990073e-06,5.353742059996875e-06
130,5.47465394000028e-06,5.3724468099972e-06,5.4023683500054175e-06,5.350993390002259e-06,5.412049209990073e-06,5.353742059996875e-06,5.371681489996263e-06
131,5.3724468099972e-06,5.4023683500054175e-06,5.350993390002259e-06,5.412049209990073e-06,5.353742059996875e-06,5.371681489996263e-06,5.44281658001637e-06
132,5.4023683500054175e-06,5.350993390002259e-06,5.412049209990073e-06,5.353742059996875e-06,5.371681489996263e-06,5.44281658001637e-06,5.441041770009178e-06
133,5.350993390002259e-06,5.412049209990073e-06,5.353742059996875e-06,5.371681489996263e-06,5.44281658001637e-06,5.441041770009178e-06,5.43437152999104e-06
134,5.412049209990073e-06,5.353742059996875e-06,5.371681489996263e-06,5.44281658001637e-06,5.441041770009178e-06,5.43437152999104e-06,5.426417669987131e-06
135,5.353742059996875e-06,5.371681489996263e-06,5.44281658001637e-06,5.441041770009178e-06,5.43437152999104e-06,5.426417669987131e-06,5.333242730011989e-06
136,5.371681489996263e-06,5.44281658001637e-06,5.441041770009178e-06,5.43437152999104e-06,5.426417669987131e-06,5.333242730011989e-06,5.373793680009839e-06
137,5.44281658001637e-06,5.441041770009178e-06,5.43437152999104e-06,5.426417669987131e-06,5.333242730011989e-06,5.373793680009839e-06,5.42391934999614e-06
138,5.441041770009178e-06,5.43437152999104e-06,5.426417669987131e-06,5.333242730011989e-06,5.373793680009839e-06,5.42391934999614e-06,5.478098459989269e-06
139,5.43437152999104e-06,5.426417669987131e-06,5.333242730011989e-06,5.373793680009839e-06,5.42391934999614e-06,5.478098459989269e-06,5.399446050014376e-06
140,5.426417669987131e-06,5.333242730011989e-06,5.373793680009839e-06,5.42391934999614e-06,5.478098459989269e-06,5.399446050014376e-06,5.327619960007723e-06
141,5.333242730011989e-06,5.373793680009839e-06,5.42391934999614e-06,5.478098459989269e-06,5.399446050014376e-06,5.327619960007723e-06,5.45335883000007e-06
142,5.373793680009839e-06,5.42391934999614e-06,5.478098459989269e-06,5.399446050014376e-06,5.327619960007723e-06,5.45335883000007e-06,5.4144917799931134e-06
143,5.42391934999614e-06,5.478098459989269e-06,5.399446050014376e-06,5.327619960007723e-06,5.45335883000007e-06,5.4144917799931134e-06,5.244419329992525e-06
144,5.478098459989269e-06,5.399446050014376e-06,5.327619960007723e-06,5.45335883000007e-06,5.4144917799931134e-06,5.244419329992525e-06,5.439795679994859e-06
145,5.399446050014376e-06,5.327619960007723e-06,5.45335883000007e-06,5.4144917799931134e-06,5.244419329992525e-06,5.439795679994859e-06,5.3758604799986645e-06
146,5.327619960007723e-06,5.45335883000007e-06,5.4144917799931134e-06,5.244419329992525e-06,5.439795679994859e-06,5.3758604799986645e-06,5.388773360009509e-06
147,5.45335883000007e-06,5.4144917799931134e-06,5.244419329992525e-06,5.439795679994859e-06,5.3758604799986645e-06,5.388773360009509e-06,5.3946082999937066e-06
148,5.4144917799931134e-06,5.244419329992525e-06,5.439795679994859e-06,5.3758604799986645e-06,5.388773360009509e-06,5.3946082999937066e-06,5.357841820004978e-06
149,5.244419329992525e-06,5.439795679994859e-06,5.3758604799986645e-06,5.388773360009509e-06,5.3946082999937066e-06,5.357841820004978e-06,5.449175970006763e-06
150,5.439795679994859e-06,5.3758604799986645e-06,5.388773360009509e-06,5.3946082999937066e-06,5.357841820004978e-06,5.449175970006763e-06,5.459487669995724e-06
151,5.3758604799986645e-06,5.388773360009509e-06,5.3946082999937066e-06,5.357841820004978e-06,5.449175970006763e-06,5.459487669995724e-06,5.495957319999434e-06
152,5.388773360009509e-06,5.3946082999937066e-06,5.357841820004978e-06,5.449175970006763e-06,5.459487669995724e-06,5.495957319999434e-06,5.503415319999476e-06
153,5.3946082999937066e-06,5.357841820004978e-06,5.449175970006763e-06,5.459487669995724e-06,5.495957319999434e-06,5.503415319999476e-06,5.5395751600008224e-06
154,5.357841820004978e-06,5.449175970006763e-06,5.459487669995724e-06,5.495957319999434e-06,5.503415319999476e-06,5.5395751600008224e-06,5.58403224000358e-06
155,5.449175970006763e-06,5.459487669995724e-06,5.495957319999434e-06,5.503415319999476e-06,5.5395751600008224e-06,5.58403224000358e-06,5.4484076900007496e-06
156,5.459487669995724e-06,5.495957319999434e-06,5.503415319999476e-06,5.5395751600008224e-06,5.58403224000358e-06,5.4484076900007496e-06,5.415944500000478e-06
157,5.495957319999434e-06,5.503415319999476e-06,5.5395751600008224e-06,5.58403224000358e-06,5.4484076900007496e-06,5.415944500000478e-06,5.427834279998933e-06
158,5.503415319999476e-06,5.5395751600008224e-06,5.58403224000358e-06,5.4484076900007496e-06,5.415944500000478e-06,5.427834279998933e-06,5.415141960002074e-06
159,5.5395751600008224e-06,5.58403224000358e-06,5.4484076900007496e-06,5.415944500000478e-06,5.427834279998933e-06,5.415141960002074e-06,5.3633347399954804e-06
160,5.58403224000358e-06,5.4484076900007496e-06,5.415944500000478e-06,5.427834279998933e-06,5.415141960002074e-06,5.3633347399954804e-06,5.411037200010469e-06
161,5.4484076900007496e-06,5.415944500000478e-06,5.427834279998933e-06,5.415141960002074e-06,5.3633347399954804e-06,5.411037200010469e-06,5.54730074998588e-06
162,5.415944500000478e-06,5.427834279998933e-06,5.415141960002074e-06,5.3633347399954804e-06,5.411037200010469e-06,5.54730074998588e-06,5.291920910003682e-06
163,5.427834279998933e-06,5.415141960002074e-06,5.3633347399954804e-06,5.411037200010469e-06,5.54730074998588e-06,5.291920910003682e-06,5.421447099997749e-06
164,5.415141960002074e-06,5.3633347399954804e-06,5.411037200010469e-06,5.54730074998588e-06,5.291920910003682e-06,5.421447099997749e-06,5.391308800008119e-06
165,5.3633347399954804e-06,5.411037200010469e-06,5.54730074998588e-06,5.291920910003682e-06,5.421447099997749e-06,5.391308800008119e-06,5.357148329985648e-06
166,5.411037200010469e-06,5.54730074998588e-06,5.291920910003682e-06,5.421447099997749e-06,5.391308800008119e-06,5.357148329985648e-06,5.479671270004474e-06
167,5.54730074998588e-06,5.291920910003682e-06,5.421447099997749e-06,5.391308800008119e-06,5.357148329985648e-06,5.479671270004474e-06,5.5776769899966895e-06
168,5.291920910003682e-06,5.421447099997749e-06,5.391308800008119e-06,5.357148329985648e-06,5.479671270004474e-06,5.5776769899966895e-06,5.400896510000166e-06
169,5.421447099997749e-06,5.391308800008119e-06,5.357148329985648e-06,5.479671270004474e-06,5.5776769899966895e-06,5.400896510000166e-06,5.5712620499980405e-06
170,5.391308800008119e-06,5.357148329985648e-06,5.479671270004474e-06,5.5776769899966895e-06,5.400896510000166e-06,5.5712620499980405e-06,5.33497049998914e-06
171,5.357148329985648e-06,5.479671270004474e-06,5.5776769899966895e-06,5.400896510000166e-06,5.5712620499980405e-06,5.33497049998914e-06,5.460261529988202e-06
172,5.479671270004474e-06,5.5776769899966895e-06,5.400896510000166e-06,5.5712620499980405e-06,5.33497049998914e-06,5.460261529988202e-06,5.450282300007529e-06
