,Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7
31,4.549372049950762e-05,4.6487514299951724e-05,4.6129015600308776e-05,4.575821820035344e-05,4.656871030019829e-05,4.6654269799910255e-05,4.5610798499546945e-05
32,4.6487514299951724e-05,4.6129015600308776e-05,4.575821820035344e-05,4.656871030019829e-05,4.6654269799910255e-05,4.5610798499546945e-05,4.638844090004568e-05
33,4.6129015600308776e-05,4.575821820035344e-05,4.656871030019829e-05,4.6654269799910255e-05,4.5610798499546945e-05,4.638844090004568e-05,4.669176090028486e-05
34,4.575821820035344e-05,4.656871030019829e-05,4.6654269799910255e-05,4.5610798499546945e-05,4.638844090004568e-05,4.669176090028486e-05,4.5989468399784525e-05
35,4.656871030019829e-05,4.6654269799910255e-05,4.5610798499546945e-05,4.638844090004568e-05,4.669176090028486e-05,4.5989468399784525e-05,4.670937470000354e-05
36,4.6654269799910255e-05,4.5610798499546945e-05,4.638844090004568e-05,4.669176090028486e-05,4.5989468399784525e-05,4.670937470000354e-05,4.605070679972414e-05
37,4.5610798499546945e-05,4.638844090004568e-05,4.669176090028486e-05,4.5989468399784525e-05,4.670937470000354e-05,4.605070679972414e-05,4.62869581002451e-05
38,4.638844090004568e-05,4.669176090028486e-05,4.5989468399784525e-05,4.670937470000354e-05,4.605070679972414e-05,4.62869581002451e-05,4.5732249800494175e-05
39,4.669176090028486e-05,4.5989468399784525e-05,4.670937470000354e-05,4.605070679972414e-05,4.62869581002451e-05,4.5732249800494175e-05,4.593644599954132e-05
40,4.5989468399784525e-05,4.670937470000354e-05,4.605070679972414e-05,4.62869581002451e-05,4.5732249800494175e-05,4.593644599954132e-05,4.658571540057892e-05
41,4.670937470000354e-05,4.605070679972414e-05,4.62869581002451e-05,4.5732249800494175e-05,4.593644599954132e-05,4.658571540057892e-05,4.605927689990494e-05
42,4.605070679972414e-05,4.62869581002451e-05,4.5732249800494175e-05,4.593644599954132e-05,4.658571540057892e-05,4.605927689990494e-05,4.65566544997273e-05
43,4.62869581002451e-05,4.5732249800494175e-05,4.593644599954132e-05,4.658571540057892e-05,4.605927689990494e-05,4.65566544997273e-05,4.577795660006814e-05
44,4.5732249800494175e-05,4.593644599954132e-05,4.658571540057892e-05,4.605927689990494e-05,4.65566544997273e-05,4.577795660006814e-05,4.6322507099830546e-05
45,4.593644599954132e-05,4.658571540057892e-05,4.605927689990494e-05,4.65566544997273e-05,4.577795660006814e-05,4.6322507099830546e-05,4.5630075700319137e-05
46,4.658571540057892e-05,4.605927689990494e-05,4.65566544997273e-05,4.577795660006814e-05,4.6322507099830546e-05,4.5630075700319137e-05,4.5409202200244184e-05
47,4.605927689990494e-05,4.65566544997273e-05,4.577795660006814e-05,4.6322507099830546e-05,4.5630075700319137e-05,4.5409202200244184e-05,4.5247271700645796e-05
48,4.65566544997273e-05,4.577795660006814e-05,4.6322507099830546e-05,4.5630075700319137e-05,4.5409202200244184e-05,4.5247271700645796e-05,4.518908389945864e-05
49,4.577795660006814e-05,4.6322507099830546e-05,4.5630075700319137e-05,4.5409202200244184e-05,4.5247271700645796e-05,4.518908389945864e-05,4.7191975099849514e-05
50,4.6322507099830546e-05,4.5630075700319137e-05,4.5409202200244184e-05,4.5247271700645796e-05,4.518908389945864e-05,4.7191975099849514e-05,4.556434690020978e-05
51,4.5630075700319137e-05,4.5409202200244184e-05,4.5247271700645796e-05,4.518908389945864e-05,4.7191975099849514e-05,4.556434690020978e-05,4.591192189982394e-05
52,4.5409202200244184e-05,4.5247271700645796e-05,4.518908389945864e-05,4.7191975099849514e-05,4.556434690020978e-05,4.591192189982394e-05,4.823308889972395e-05
53,4.5247271700645796e-05,4.518908389945864e-05,4.7191975099849514e-05,4.556434690020978e-05,4.591192189982394e-05,4.823308889972395e-05,4.672024629981024e-05
54,4.518908389945864e-05,4.7191975099849514e-05,4.556434690020978e-05,4.591192189982394e-05,4.823308889972395e-05,4.672024629981024e-05,4.579515250006807e-05
55,4.7191975099849514e-05,4.556434690020978e-05,4.591192189982394e-05,4.823308889972395e-05,4.672024629981024e-05,4.579515250006807e-05,4.499915109990979e-05
56,4.556434690020978e-05,4.591192189982394e-05,4.823308889972395e-05,4.672024629981024e-05,4.579515250006807e-05,4.499915109990979e-05,4.642667320003966e-05
57,4.591192189982394e-05,4.823308889972395e-05,4.672024629981024e-05,4.579515250006807e-05,4.499915109990979e-05,4.642667320003966e-05,4.691232109980774e-05
58,4.823308889972395e-05,4.672024629981024e-05,4.579515250006807e-05,4.499915109990979e-05,4.642667320003966e-05,4.691232109980774e-05,4.651901660035947e-05
59,4.672024629981024e-05,4.579515250006807e-05,4.499915109990979e-05,4.642667320003966e-05,4.691232109980774e-05,4.651901660035947e-05,4.5401276100164976e-05
60,4.579515250006807e-05,4.499915109990979e-05,4.642667320003966e-05,4.691232109980774e-05,4.651901660035947e-05,4.5401276100164976e-05,4.702776499980246e-05
61,4.499915109990979e-05,4.642667320003966e-05,4.691232109980774e-05,4.651901660035947e-05,4.5401276100164976e-05,4.702776499980246e-05,4.6899617299641246e-05
62,4.642667320003966e-05,4.691232109980774e-05,4.651901660035947e-05,4.5401276100164976e-05,4.702776499980246e-05,4.6899617299641246e-05,4.533650419980404e-05
63,4.691232109980774e-05,4.651901660035947e-05,4.5401276100164976e-05,4.702776499980246e-05,4.6899617299641246e-05,4.533650419980404e-05,4.6136447499884527e-05
64,4.651901660035947e-05,4.5401276100164976e-05,4.702776499980246e-05,4.6899617299641246e-05,4.533650419980404e-05,4.6136447499884527e-05,4.606967009967775e-05
65,4.5401276100164976e-05,4.702776499980246e-05,4.6899617299641246e-05,4.533650419980404e-05,4.6136447499884527e-05,4.606967009967775e-05,4.6337187300377994e-05
66,4.702776499980246e-05,4.6899617299641246e-05,4.533650419980404e-05,4.6136447499884527e-05,4.606967009967775e-05,4.6337187300377994e-05,4.5447303899709366e-05
67,4.6899617299641246e-05,4.533650419980404e-05,4.6136447499884527e-05,4.606967009967775e-05,4.6337187300377994e-05,4.5447303899709366e-05,4.5865924100507984e-05
68,4.533650419980404e-05,4.6136447499884527e-05,4.606967009967775e-05,4.6337187300377994e-05,4.5447303899709366e-05,4.5865924100507984e-05,4.5734735400037605e-05
69,4.6136447499884527e-05,4.606967009967775e-05,4.6337187300377994e-05,4.5447303899709366e-05,4.5865924100507984e-05,4.5734735400037605e-05,4.624654459985322e-05
70,4.606967009967775e-05,4.6337187300377994e-05,4.5447303899709366e-05,4.5865924100507984e-05,4.5734735400037605e-05,4.624654459985322e-05,4.544597589992918e-05
71,4.6337187300377994e-05,4.5447303899709366e-05,4.5865924100507984e-05,4.5734735400037605e-05,4.624654459985322e-05,4.544597589992918e-05,4.6622628399927636e-05
72,4.5447303899709366e-05,4.5865924100507984e-05,4.5734735400037605e-05,4.624654459985322e-05,4.544597589992918e-05,4.6622628399927636e-05,4.905714109991095e-05
73,4.5865924100507984e-05,4.5734735400037605e-05,4.624654459985322e-05,4.544597589992918e-05,4.6622628399927636e-05,4.905714109991095e-05,4.6870054399914806e-05
74,4.5734735400037605e-05,4.624654459985322e-05,4.544597589992918e-05,4.6622628399927636e-05,4.905714109991095e-05,4.6870054399914806e-05,4.683173489975161e-05
75,4.624654459985322e-05,4.544597589992918e-05,4.6622628399927636e-05,4.905714109991095e-05,4.6870054399914806e-05,4.683173489975161e-05,4.585972139975638e-05
76,4.544597589992918e-05,4.6622628399927636e-05,4.905714109991095e-05,4.6870054399914806e-05,4.683173489975161e-05,4.585972139975638e-05,4.6091491200058956e-05
77,4.6622628399927636e-05,4.905714109991095e-05,4.6870054399914806e-05,4.683173489975161e-05,4.585972139975638e-05,4.6091491200058956e-05,4.6203189399966506e-05
78,4.905714109991095e-05,4.6870054399914806e-05,4.683173489975161e-05,4.585972139975638e-05,4.6091491200058956e-05,4.6203189399966506e-05,4.64163055003155e-05
79,4.6870054399914806e-05,4.683173489975161e-05,4.585972139975638e-05,4.6091491200058956e-05,4.6203189399966506e-05,4.64163055003155e-05,4.4873279400053436e-05
80,4.683173489975161e-05,4.585972139975638e-05,4.6091491200058956e-05,4.6203189399966506e-05,4.64163055003155e-05,4.4873279400053436e-05,4.563287799974205e-05
81,4.585972139975638e-05,4.6091491200058956e-05,4.6203189399966506e-05,4.64163055003155e-05,4.4873279400053436e-05,4.563287799974205e-05,4.8074228200130166e-05
82,4.6091491200058956e-05,4.6203189399966506e-05,4.64163055003155e-05,4.4873279400053436e-05,4.563287799974205e-05,4.8074228200130166e-05,4.545931790053146e-05
83,4.6203189399966506e-05,4.64163055003155e-05,4.4873279400053436e-05,4.563287799974205e-05,4.8074228200130166e-05,4.545931790053146e-05,4.519891009986168e-05
84,4.64163055003155e-05,4.4873279400053436e-05,4.563287799974205e-05,4.8074228200130166e-05,4.545931790053146e-05,4.519891009986168e-05,4.699649049944128e-05
85,4.4873279400053436e-05,4.563287799974205e-05,4.8074228200130166e-05,4.545931790053146e-05,4.519891009986168e-05,4.699649049944128e-05,4.662509850022616e-05
86,4.563287799974205e-05,4.8074228200130166e-05,4.545931790053146e-05,4.519891009986168e-05,4.699649049944128e-05,4.662509850022616e-05,4.5135106000088854e-05
87,4.8074228200130166e-05,4.545931790053146e-05,4.519891009986168e-05,4.699649049944128e-05,4.662509850022616e-05,4.5135106000088854e-05,4.582380310021108e-05
88,4.545931790053146e-05,4.519891009986168e-05,4.699649049944128e-05,4.662509850022616e-05,4.5135106000088854e-05,4.582380310021108e-05,4.5877956599724714e-05
89,4.519891009986168e-05,4.699649049944128e-05,4.662509850022616e-05,4.5135106000088854e-05,4.582380310021108e-05,4.5877956599724714e-05,4.771024449946708e-05
90,4.699649049944128e-05,4.662509850022616e-05,4.5135106000088854e-05,4.582380310021108e-05,4.5877956599724714e-05,4.771024449946708e-05,4.5987360300205183e-05
91,4.662509850022616e-05,4.5135106000088854e-05,4.582380310021108e-05,4.5877956599724714e-05,4.771024449946708e-05,4.5987360300205183e-05,4.764222489975509e-05
92,4.5135106000088854e-05,4.582380310021108e-05,4.5877956599724714e-05,4.771024449946708e-05,4.5987360300205183e-05,4.764222489975509e-05,4.5911716799309945e-05
93,4.582380310021108e-05,4.5877956599724714e-05,4.771024449946708e-05,4.5987360300205183e-05,4.764222489975509e-05,4.5911716799309945e-05,4.615454830054659e-05
94,4.5877956599724714e-05,4.771024449946708e-05,4.5987360300205183e-05,4.764222489975509e-05,4.5911716799309945e-05,4.615454830054659e-05,4.584136119956383e-05
95,4.771024449946708e-05,4.5987360300205183e-05,4.764222489975509e-05,4.5911716799309945e-05,4.615454830054659e-05,4.584136119956383e-05,4.558463350040256e-05
96,4.5987360300205183e-05,4.764222489975509e-05,4.5911716799309945e-05,4.615454830054659e-05,4.584136119956383e-05,4.558463350040256e-05,4.490752749989042e-05
97,4.764222489975509e-05,4.5911716799309945e-05,4.615454830054659e-05,4.584136119956383e-05,4.558463350040256e-05,4.490752749989042e-05,4.626309490049607e-05
98,4.5911716799309945e-05,4.615454830054659e-05,4.584136119956383e-05,4.558463350040256e-05,4.490752749989042e-05,4.626309490049607e-05,4.54794135002885e-05
99,4.615454830054659e-05,4.584136119956383e-05,4.558463350040256e-05,4.490752749989042e-05,4.626309490049607e-05,4.54794135002885e-05,4.617447620039456e-05
100,4.584136119956383e-05,4.558463350040256e-05,4.490752749989042e-05,4.626309490049607e-05,4.54794135002885e-05,4.617447620039456e-05,4.6061019300395854e-05
101,4.558463350040256e-05,4.490752749989042e-05,4.626309490049607e-05,4.54794135002885e-05,4.617447620039456e-05,4.6061019300395854e-05,4.699805449999985e-05
102,4.490752749989042e-05,4.626309490049607e-05,4.54794135002885e-05,4.617447620039456e-05,4.6061019300395854e-05,4.699805449999985e-05,4.5300602700444866e-05
103,4.626309490049607e-05,4.54794135002885e-05,4.617447620039456e-05,4.6061019300395854e-05,4.699805449999985e-05,4.5300602700444866e-05,4.519747579979594e-05
104,4.54794135002885e-05,4.617447620039456e-05,4.6061019300395854e-05,4.699805449999985e-05,4.5300602700444866e-05,4.519747579979594e-05,4.660919689995353e-05
105,4.617447620039456e-05,4.6061019300395854e-05,4.699805449999985e-05,4.5300602700444866e-05,4.519747579979594e-05,4.660919689995353e-05,4.754993230017135e-05
106,4.6061019300395854e-05,4.699805449999985e-05,4.5300602700444866e-05,4.519747579979594e-05,4.660919689995353e-05,4.754993230017135e-05,4.558541880032862e-05
107,4.699805449999985e-05,4.5300602700444866e-05,4.519747579979594e-05,4.660919689995353e-05,4.754993230017135e-05,4.558541880032862e-05,4.5432016999984626e-05
108,4.5300602700444866e-05,4.519747579979594e-05,4.660919689995353e-05,4.754993230017135e-05,4.558541880032862e-05,4.5432016999984626e-05,4.691806549963076e-05
109,4.519747579979594e-05,4.660919689995353e-05,4.754993230017135e-05,4.558541880032862e-05,4.5432016999984626e-05,4.691806549963076e-05,4.6279929299635117e-05
110,4.660919689995353e-05,4.754993230017135e-05,4.558541880032862e-05,4.5432016999984626e-05,4.691806549963076e-05,4.6279929299635117e-05,4.6556117300497135e-05
111,4.754993230017135e-05,4.558541880032862e-05,4.5432016999984626e-05,4.691806549963076e-05,4.6279929299635117e-05,4.6556117300497135e-05,4.6355017899622904e-05
112,4.558541880032862e-05,4.5432016999984626e-05,4.691806549963076e-05,4.6279929299635117e-05,4.6556117300497135e-05,4.6355017899622904e-05,4.640650139990612e-05
113,4.5432016999984626e-05,4.691806549963076e-05,4.6279929299635117e-05,4.6556117300497135e-05,4.6355017899622904e-05,4.640650139990612e-05,4.686001670052065e-05
114,4.691806549963076e-05,4.6279929299635117e-05,4.6556117300497135e-05,4.6355017899622904e-05,4.640650139990612e-05,4.686001670052065e-05,4.5529729099507674e-05
115,4.6279929299635117e-05,4.6556117300497135e-05,4.6355017899622904e-05,4.640650139990612e-05,4.686001670052065e-05,4.5529729099507674e-05,4.633875910003553e-05
116,4.6556117300497135e-05,4.6355017899622904e-05,4.640650139990612e-05,4.686001670052065e-05,4.5529729099507674e-05,4.633875910003553e-05,4.637535680012661e-05
117,4.6355017899622904e-05,4.640650139990612e-05,4.686001670052065e-05,4.5529729099507674e-05,4.633875910003553e-05,4.637535680012661e-05,4.6597733499947936e-05
118,4.640650139990612e-05,4.686001670052065e-05,4.5529729099507674e-05,4.633875910003553e-05,4.637535680012661e-05,4.6597733499947936e-05,4.6591958300268744e-05
119,4.686001670052065e-05,4.5529729099507674e-05,4.633875910003553e-05,4.637535680012661e-05,4.6597733499947936e-05,4.6591958300268744e-05,4.659553649980808e-05
120,4.5529729099507674e-05,4.633875910003553e-05,4.637535680012661e-05,4.6597733499947936e-05,4.6591958300268744e-05,4.659553649980808e-05,4.651699290043325e-05
121,4.633875910003553e-05,4.637535680012661e-05,4.6597733499947936e-05,4.6591958300268744e-05,4.659553649980808e-05,4.651699290043325e-05,4.676574260010966e-05
122,4.637535680012661e-05,4.6597733499947936e-05,4.6591958300268744e-05,4.659553649980808e-05,4.651699290043325e-05,4.676574260010966e-05,4.507893650006736e-05
123,4.6597733499947936e-05,4.6591958300268744e-05,4.659553649980808e-05,4.651699290043325e-05,4.676574260010966e-05,4.507893650006736e-05,4.828870970013668e-05
124,4.6591958300268744e-05,4.659553649980808e-05,4.651699290043325e-05,4.676574260010966e-05,4.507893650006736e-05,4.828870970013668e-05,4.5159660300123504e-05
125,4.659553649980808e-05,4.651699290043325e-05,4.676574260010966e-05,4.507893650006736e-05,4.828870970013668e-05,4.5159660300123504e-05,4.7256958999787455e-05
126,4.651699290043325e-05,4.676574260010966e-05,4.507893650006736e-05,4.828870970013668e-05,4.5159660300123504e-05,4.7256958999787455e-05,4.5793079499708256e-05
127,4.676574260010966e-05,4.507893650006736e-05,4.828870970013668e-05,4.5159660300123504e-05,4.7256958999787455e-05,4.5793079499708256e-05,4.717298210016452e-05
128,4.507893650006736e-05,4.828870970013668e-05,4.5159660300123504e-05,4.7256958999787455e-05,4.5793079499708256e-05,4.717298210016452e-05,4.660423089953838e-05
129,4.828870970013668e-05,4.5159660300123504e-05,4.7256958999787455e-05,4.5793079499708256e-05,4.717298210016452e-05,4.660423089953838e-05,4.508919500003685e-05
130,4.5159660300123504e-05,4.7256958999787455e-05,4.5793079499708256e-05,4.717298210016452e-05,4.660423089953838e-05,4.508919500003685e-05,4.665601849992527e-05
131,4.7256958999787455e-05,4.5793079499708256e-05,4.717298210016452e-05,4.660423089953838e-05,4.508919500003685e-05,4.665601849992527e-05,4.610400470046443e-05
132,4.5793079499708256e-05,4.717298210016452e-05,4.660423089953838e-05,4.508919500003685e-05,4.665601849992527e-05,4.610400470046443e-05,4.631059050007025e-05
133,4.717298210016452e-05,4.660423089953838e-05,4.508919500003685e-05,4.665601849992527e-05,4.610400470046443e-05,4.631059050007025e-05,4.540460509961122e-05
134,4.660423089953838e-05,4.508919500003685e-05,4.665601849992527e-05,4.610400470046443e-05,4.631059050007025e-05,4.540460509961122e-05,4.6590516599826515e-05
135,4.508919500003685e-05,4.665601849992527e-05,4.610400470046443e-05,4.631059050007025e-05,4.540460509961122e-05,4.6590516599826515e-05,4.5789832399896114e-05
136,4.665601849992527e-05,4.610400470046443e-05,4.631059050007025e-05,4.540460509961122e-05,4.6590516599826515e-05,4.5789832399896114e-05,4.586897159970249e-05
137,4.610400470046443e-05,4.631059050007025e-05,4.540460509961122e-05,4.6590516599826515e-05,4.5789832399896114e-05,4.586897159970249e-05,4.5291256699420045e-05
138,4.631059050007025e-05,4.540460509961122e-05,4.6590516599826515e-05,4.5789832399896114e-05,4.586897159970249e-05,4.5291256699420045e-05,4.650800520030316e-05
139,4.540460509961122e-05,4.6590516599826515e-05,4.5789832399896114e-05,4.586897159970249e-05,4.5291256699420045e-05,4.650800520030316e-05,4.6269516100437615e-05
140,4.6590516599826515e-05,4.5789832399896114e-05,4.586897159970249e-05,4.5291256699420045e-05,4.650800520030316e-05,4.6269516100437615e-05,4.9046122699655826e-05
141,4.5789832399896114e-05,4.586897159970249e-05,4.5291256699420045e-05,4.650800520030316e-05,4.6269516100437615e-05,4.9046122699655826e-05,4.8517860699939776e-05
142,4.586897159970249e-05,4.5291256699420045e-05,4.650800520030316e-05,4.6269516100437615e-05,4.9046122699655826e-05,4.8517860699939776e-05,4.597160370030906e-05
143,4.5291256699420045e-05,4.650800520030316e-05,4.6269516100437615e-05,4.9046122699655826e-05,4.8517860699939776e-05,4.597160370030906e-05,4.590483150022919e-05
144,4.650800520030316e-05,4.6269516100437615e-05,4.9046122699655826e-05,4.8517860699939776e-05,4.597160370030906e-05,4.590483150022919e-05,4.539565579980263e-05
145,4.6269516100437615e-05,4.9046122699655826e-05,4.8517860699939776e-05,4.597160370030906e-05,4.590483150022919e-05,4.539565579980263e-05,4.616058110041195e-05
146,4.9046122699655826e-05,4.8517860699939776e-05,4.597160370030906e-05,4.590483150022919e-05,4.539565579980263e-05,4.616058110041195e-05,4.7205573999963235e-05
147,4.8517860699939776e-05,4.597160370030906e-05,4.590483150022919e-05,4.539565579980263e-05,4.616058110041195e-05,4.7205573999963235e-05,4.6281283200369215e-05
148,4.597160370030906e-05,4.590483150022919e-05,4.539565579980263e-05,4.616058110041195e-05,4.7205573999963235e-05,4.6281283200369215e-05,4.6098730499943486e-05
149,4.590483150022919e-05,4.539565579980263e-05,4.616058110041195e-05,4.7205573999963235e-05,4.6281283200369215e-05,4.6098730499943486e-05,4.6728237099887335e-05
150,4.539565579980263e-05,4.616058110041195e-05,4.7205573999963235e-05,4.6281283200369215e-05,4.6098730499943486e-05,4.6728237099887335e-05,4.6364629399613474e-05
151,4.616058110041195e-05,4.7205573999963235e-05,4.6281283200369215e-05,4.6098730499943486e-05,4.6728237099887335e-05,4.6364629399613474e-05,4.5370067099429434e-05
152,4.7205573999963235e-05,4.6281283200369215e-05,4.6098730499943486e-05,4.6728237099887335e-05,4.6364629399613474e-05,4.5370067099429434e-05,4.5028647099388765e-05
153,4.6281283200369215e-05,4.6098730499943486e-05,4.6728237099887335e-05,4.6364629399613474e-05,4.5370067099429434e-05,4.5028647099388765e-05,4.720104040025035e-05
154,4.6098730499943486e-05,4.6728237099887335e-05,4.6364629399613474e-05,4.5370067099429434e-05,4.5028647099388765e-05,4.720104040025035e-05,4.570163219977985e-05
155,4.6728237099887335e-05,4.6364629399613474e-05,4.5370067099429434e-05,4.5028647099388765e-05,4.720104040025035e-05,4.570163219977985e-05,4.6605450000060955e-05
156,4.6364629399613474e-05,4.5370067099429434e-05,4.5028647099388765e-05,4.720104040025035e-05,4.570163219977985e-05,4.6605450000060955e-05,4.750546889990801e-05
157,4.5370067099429434e-05,4.5028647099388765e-05,4.720104040025035e-05,4.570163219977985e-05,4.6605450000060955e-05,4.750546889990801e-05,4.6001330899889584e-05
158,4.5028647099388765e-05,4.720104040025035e-05,4.570163219977985e-05,4.6605450000060955e-05,4.750546889990801e-05,4.6001330899889584e-05,4.777514200031874e-05
159,4.720104040025035e-05,4.570163219977985e-05,4.6605450000060955e-05,4.750546889990801e-05,4.6001330899889584e-05,4.777514200031874e-05,4.648418929937179e-05
160,4.570163219977985e-05,4.6605450000060955e-05,4.750546889990801e-05,4.6001330899889584e-05,4.777514200031874e-05,4.648418929937179e-05,4.635309410004993e-05
161,4.6605450000060955e-05,4.750546889990801e-05,4.6001330899889584e-05,4.777514200031874e-05,4.648418929937179e-05,4.635309410004993e-05,4.55874331004452e-05
162,4.750546889990801e-05,4.6001330899889584e-05,4.777514200031874e-05,4.648418929937179e-05,4.635309410004993e-05,4.55874331004452e-05,4.5391710400144804e-05
163,4.6001330899889584e-05,4.777514200031874e-05,4.648418929937179e-05,4.635309410004993e-05,4.55874331004452e-05,4.5391710400144804e-05,4.691058120006346e-05
164,4.777514200031874e-05,4.648418929937179e-05,4.635309410004993e-05,4.55874331004452e-05,4.5391710400144804e-05,4.691058120006346e-05,4.566752749960869e-05
165,4.648418929937179e-05,4.635309410004993e-05,4.55874331004452e-05,4.5391710400144804e-05,4.691058120006346e-05,4.566752749960869e-05,4.548289350059349e-05
166,4.635309410004993e-05,4.55874331004452e-05,4.5391710400144804e-05,4.691058120006346e-05,4.566752749960869e-05,4.548289350059349e-05,4.684541139940847e-05
167,4.55874331004452e-05,4.5391710400144804e-05,4.691058120006346e-05,4.566752749960869e-05,4.548289350059349e-05,4.684541139940847e-05,4.593164869947941e-05
168,4.5391710400144804e-05,4.691058120006346e-05,4.566752749960869e-05,4.548289350059349e-05,4.684541139940847e-05,4.593164869947941e-05,4.6396338399790693e-05
169,4.691058120006346e-05,4.566752749960869e-05,4.548289350059349e-05,4.684541139940847e-05,4.593164869947941e-05,4.6396338399790693e-05,4.623130430045421e-05
