,Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7
25,2.743720589987788e-06,2.6570281500062265e-06,2.7375637399927655e-06,2.7732973100137316e-06,2.72314796999126e-06,2.7203993600051034e-06,2.753365490007127e-06
26,2.6570281500062265e-06,2.7375637399927655e-06,2.7732973100137316e-06,2.72314796999126e-06,2.7203993600051034e-06,2.753365490007127e-06,2.868437719989743e-06
27,2.7375637399927655e-06,2.7732973100137316e-06,2.72314796999126e-06,2.7203993600051034e-06,2.753365490007127e-06,2.868437719989743e-06,2.685392219991627e-06
28,2.7732973100137316e-06,2.72314796999126e-06,2.7203993600051034e-06,2.753365490007127e-06,2.868437719989743e-06,2.685392219991627e-06,2.811819909984479e-06
29,2.72314796999126e-06,2.7203993600051034e-06,2.753365490007127e-06,2.868437719989743e-06,2.685392219991627e-06,2.811819909984479e-06,2.686746719991788e-06
30,2.7203993600051034e-06,2.753365490007127e-06,2.868437719989743e-06,2.685392219991627e-06,2.811819909984479e-06,2.686746719991788e-06,2.6456808200055093e-06
31,2.753365490007127e-06,2.868437719989743e-06,2.685392219991627e-06,2.811819909984479e-06,2.686746719991788e-06,2.6456808200055093e-06,2.7647717900072164e-06
32,2.868437719989743e-06,2.685392219991627e-06,2.811819909984479e-06,2.686746719991788e-06,2.6456808200055093e-06,2.7647717900072164e-06,2.6900927499991666e-06
33,2.685392219991627e-06,2.811819909984479e-06,2.686746719991788e-06,2.6456808200055093e-06,2.7647717900072164e-06,2.6900927499991666e-06,2.6819076200081326e-06
34,2.811819909984479e-06,2.686746719991788e-06,2.6456808200055093e-06,2.7647717900072164e-06,2.6900927499991666e-06,2.6819076200081326e-06,2.898355079996691e-06
35,2.686746719991788e-06,2.6456808200055093e-06,2.7647717900072164e-06,2.6900927499991666e-06,2.6819076200081326e-06,2.898355079996691e-06,2.7289161599946963e-06
36,2.6456808200055093e-06,2.7647717900072164e-06,2.6900927499991666e-06,2.6819076200081326e-06,2.898355079996691e-06,2.7289161599946963e-06,2.695550139997067e-06
37,2.7647717900072164e-06,2.6900927499991666e-06,2.6819076200081326e-06,2.898355079996691e-06,2.7289161599946963e-06,2.695550139997067e-06,2.7396929699898465e-06
38,2.6900927499991666e-06,2.6819076200081326e-06,2.898355079996691e-06,2.7289161599946963e-06,2.695550139997067e-06,2.7396929699898465e-06,2.8477688200109696e-06
39,2.6819076200081326e-06,2.898355079996691e-06,2.7289161599946963e-06,2.695550139997067e-06,2.7396929699898465e-06,2.8477688200109696e-06,2.693142030002491e-06
40,2.898355079996691e-06,2.7289161599946963e-06,2.695550139997067e-06,2.7396929699898465e-06,2.8477688200109696e-06,2.693142030002491e-06,2.743782369998371e-06
41,2.7289161599946963e-06,2.695550139997067e-06,2.7396929699898465e-06,2.8477688200109696e-06,2.693142030002491e-06,2.743782369998371e-06,2.8072545600116426e-06
42,2.695550139997067e-06,2.7396929699898465e-06,2.8477688200109696e-06,2.693142030002491e-06,2.743782369998371e-06,2.8072545600116426e-06,2.661964920007449e-06
43,2.7396929699898465e-06,2.8477688200109696e-06,2.693142030002491e-06,2.743782369998371e-06,2.8072545600116426e-06,2.661964920007449e-06,2.841561700006423e-06
44,2.8477688200109696e-06,2.693142030002491e-06,2.743782369998371e-06,2.8072545600116426e-06,2.661964920007449e-06,2.841561700006423e-06,2.65057156999319e-06
45,2.693142030002491e-06,2.743782369998371e-06,2.8072545600116426e-06,2.661964920007449e-06,2.841561700006423e-06,2.65057156999319e-06,2.7844096000080753e-06
46,2.743782369998371e-06,2.8072545600116426e-06,2.661964920007449e-06,2.841561700006423e-06,2.65057156999319e-06,2.7844096000080753e-06,2.7029473400034476e-06
47,2.8072545600116426e-06,2.661964920007449e-06,2.841561700006423e-06,2.65057156999319e-06,2.7844096000080753e-06,2.7029473400034476e-06,2.8562501099986546e-06
48,2.661964920007449e-06,2.841561700006423e-06,2.65057156999319e-06,2.7844096000080753e-06,2.7029473400034476e-06,2.8562501099986546e-06,2.632706300009886e-06
49,2.841561700006423e-06,2.65057156999319e-06,2.7844096000080753e-06,2.7029473400034476e-06,2.8562501099986546e-06,2.632706300009886e-06,2.6394669999899635e-06
50,2.65057156999319e-06,2.7844096000080753e-06,2.7029473400034476e-06,2.8562501099986546e-06,2.632706300009886e-06,2.6394669999899635e-06,2.7285649000077683e-06
51,2.7844096000080753e-06,2.7029473400034476e-06,2.8562501099986546e-06,2.632706300009886e-06,2.6394669999899635e-06,2.7285649000077683e-06,2.6796560699949623e-06
52,2.7029473400034476e-06,2.8562501099986546e-06,2.632706300009886e-06,2.6394669999899635e-06,2.7285649000077683e-06,2.6796560699949623e-06,2.716552399997454e-06
53,2.8562501099986546e-06,2.632706300009886e-06,2.6394669999899635e-06,2.7285649000077683e-06,2.6796560699949623e-06,2.716552399997454e-06,2.758820460003335e-06
54,2.632706300009886e-06,2.6394669999899635e-06,2.7285649000077683e-06,2.6796560699949623e-06,2.716552399997454e-06,2.758820460003335e-06,2.738595049995638e-06
55,2.6394669999899635e-06,2.7285649000077683e-06,2.6796560699949623e-06,2.716552399997454e-06,2.758820460003335e-06,2.738595049995638e-06,2.635480839999218e-06
56,2.7285649000077683e-06,2.6796560699949623e-06,2.716552399997454e-06,2.758820460003335e-06,2.738595049995638e-06,2.635480839999218e-06,2.7025612400029788e-06
57,2.6796560699949623e-06,2.716552399997454e-06,2.758820460003335e-06,2.738595049995638e-06,2.635480839999218e-06,2.7025612400029788e-06,2.7369291499962854e-06
58,2.716552399997454e-06,2.758820460003335e-06,2.738595049995638e-06,2.635480839999218e-06,2.7025612400029788e-06,2.7369291499962854e-06,2.690246480015048e-06
59,2.758820460003335e-06,2.738595049995638e-06,2.635480839999218e-06,2.7025612400029788e-06,2.7369291499962854e-06,2.690246480015048e-06,2.742802259999735e-06
60,2.738595049995638e-06,2.635480839999218e-06,2.7025612400029788e-06,2.7369291499962854e-06,2.690246480015048e-06,2.742802259999735e-06,2.660743159995036e-06
61,2.635480839999218e-06,2.7025612400029788e-06,2.7369291499962854e-06,2.690246480015048e-06,2.742802259999735e-06,2.660743159995036e-06,2.718213360003574e-06
62,2.7025612400029788e-06,2.7369291499962854e-06,2.690246480015048e-06,2.742802259999735e-06,2.660743159995036e-06,2.718213360003574e-06,2.7190228600011325e-06
63,2.7369291499962854e-06,2.690246480015048e-06,2.742802259999735e-06,2.660743159995036e-06,2.718213360003574e-06,2.7190228600011325e-06,2.8286528300122882e-06
64,2.690246480015048e-06,2.742802259999735e-06,2.660743159995036e-06,2.718213360003574e-06,2.7190228600011325e-06,2.8286528300122882e-06,2.7904689199931455e-06
65,2.742802259999735e-06,2.660743159995036e-06,2.718213360003574e-06,2.7190228600011325e-06,2.8286528300122882e-06,2.7904689199931455e-06,2.8347996500087902e-06
66,2.660743159995036e-06,2.718213360003574e-06,2.7190228600011325e-06,2.8286528300122882e-06,2.7904689199931455e-06,2.8347996500087902e-06,2.6676309299909916e-06
67,2.718213360003574e-06,2.7190228600011325e-06,2.8286528300122882e-06,2.7904689199931455e-06,2.8347996500087902e-06,2.6676309299909916e-06,2.756356099998811e-06
68,2.7190228600011325e-06,2.8286528300122882e-06,2.7904689199931455e-06,2.8347996500087902e-06,2.6676309299909916e-06,2.756356099998811e-06,2.7878794600110267e-06
69,2.8286528300122882e-06,2.7904689199931455e-06,2.8347996500087902e-06,2.6676309299909916e-06,2.756356099998811e-06,2.7878794600110267e-06,2.8388509999967937e-06
70,2.7904689199931455e-06,2.8347996500087902e-06,2.6676309299909916e-06,2.756356099998811e-06,2.7878794600110267e-06,2.8388509999967937e-06,2.8508084200075245e-06
71,2.8347996500087902e-06,2.6676309299909916e-06,2.756356099998811e-06,2.7878794600110267e-06,2.8388509999967937e-06,2.8508084200075245e-06,2.689442329992744e-06
72,2.6676309299909916e-06,2.756356099998811e-06,2.7878794600110267e-06,2.8388509999967937e-06,2.8508084200075245e-06,2.689442329992744e-06,2.6803466899946215e-06
73,2.756356099998811e-06,2.7878794600110267e-06,2.8388509999967937e-06,2.8508084200075245e-06,2.689442329992744e-06,2.6803466899946215e-06,2.7322962200014445e-06
74,2.7878794600110267e-06,2.8388509999967937e-06,2.8508084200075245e-06,2.689442329992744e-06,2.6803466899946215e-06,2.7322962200014445e-06,2.827799139995477e-06
75,2.8388509999967937e-06,2.8508084200075245e-06,2.689442329992744e-06,2.6803466899946215e-06,2.7322962200014445e-06,2.827799139995477e-06,2.7333004600041023e-06
76,2.8508084200075245e-06,2.689442329992744e-06,2.6803466899946215e-06,2.7322962200014445e-06,2.827799139995477e-06,2.7333004600041023e-06,2.705983779997041e-06
77,2.689442329992744e-06,2.6803466899946215e-06,2.7322962200014445e-06,2.827799139995477e-06,2.7333004600041023e-06,2.705983779997041e-06,2.678854149999097e-06
78,2.6803466899946215e-06,2.7322962200014445e-06,2.827799139995477e-06,2.7333004600041023e-06,2.705983779997041e-06,2.678854149999097e-06,2.950102750000951e-06
79,2.7322962200014445e-06,2.827799139995477e-06,2.7333004600041023e-06,2.705983779997041e-06,2.678854149999097e-06,2.950102750000951e-06,2.946741820014722e-06
80,2.827799139995477e-06,2.7333004600041023e-06,2.705983779997041e-06,2.678854149999097e-06,2.950102750000951e-06,2.946741820014722e-06,2.7857932900042217e-06
81,2.7333004600041023e-06,2.705983779997041e-06,2.678854149999097e-06,2.950102750000951e-06,2.946741820014722e-06,2.7857932900042217e-06,2.942605119988002e-06
82,2.705983779997041e-06,2.678854149999097e-06,2.950102750000951e-06,2.946741820014722e-06,2.7857932900042217e-06,2.942605119988002e-06,2.893986130002304e-06
83,2.678854149999097e-06,2.950102750000951e-06,2.946741820014722e-06,2.7857932900042217e-06,2.942605119988002e-06,2.893986130002304e-06,2.764243620003981e-06
84,2.950102750000951e-06,2.946741820014722e-06,2.7857932900042217e-06,2.942605119988002e-06,2.893986130002304e-06,2.764243620003981e-06,2.657518579999305e-06
85,2.946741820014722e-06,2.7857932900042217e-06,2.942605119988002e-06,2.893986130002304e-06,2.764243620003981e-06,2.657518579999305e-06,2.6558313299938162e-06
86,2.7857932900042217e-06,2.942605119988002e-06,2.893986130002304e-06,2.764243620003981e-06,2.657518579999305e-06,2.6558313299938162e-06,2.7340090500001677e-06
87,2.942605119988002e-06,2.893986130002304e-06,2.764243620003981e-06,2.657518579999305e-06,2.6558313299938162e-06,2.7340090500001677e-06,2.743184890005068e-06
88,2.893986130002304e-06,2.764243620003981e-06,2.657518579999305e-06,2.6558313299938162e-06,2.7340090500001677e-06,2.743184890005068e-06,2.720685340009368e-06
89,2.764243620003981e-06,2.657518579999305e-06,2.6558313299938162e-06,2.7340090500001677e-06,2.743184890005068e-06,2.720685340009368e-06,2.780405699995754e-06
90,2.657518579999305e-06,2.6558313299938162e-06,2.7340090500001677e-06,2.743184890005068e-06,2.720685340009368e-06,2.780405699995754e-06,2.6622247699924626e-06
91,2.6558313299938162e-06,2.7340090500001677e-06,2.743184890005068e-06,2.720685340009368e-06,2.780405699995754e-06,2.6622247699924626e-06,2.757891410001321e-06
92,2.7340090500001677e-06,2.743184890005068e-06,2.720685340009368e-06,2.780405699995754e-06,2.6622247699924626e-06,2.757891410001321e-06,2.7105237400064653e-06
93,2.743184890005068e-06,2.720685340009368e-06,2.780405699995754e-06,2.6622247699924626e-06,2.757891410001321e-06,2.7105237400064653e-06,2.7341467199948965e-06
94,2.720685340009368e-06,2.780405699995754e-06,2.6622247699924626e-06,2.757891410001321e-06,2.7105237400064653e-06,2.7341467199948965e-06,2.822977119994903e-06
95,2.780405699995754e-06,2.6622247699924626e-06,2.757891410001321e-06,2.7105237400064653e-06,2.7341467199948965e-06,2.822977119994903e-06,2.6482833200134337e-06
96,2.6622247699924626e-06,2.757891410001321e-06,2.7105237400064653e-06,2.7341467199948965e-06,2.822977119994903e-06,2.6482833200134337e-06,2.712269820003712e-06
97,2.757891410001321e-06,2.7105237400064653e-06,2.7341467199948965e-06,2.822977119994903e-06,2.6482833200134337e-06,2.712269820003712e-06,2.743970179999451e-06
98,2.7105237400064653e-06,2.7341467199948965e-06,2.822977119994903e-06,2.6482833200134337e-06,2.712269820003712e-06,2.743970179999451e-06,2.61743414999728e-06
99,2.7341467199948965e-06,2.822977119994903e-06,2.6482833200134337e-06,2.712269820003712e-06,2.743970179999451e-06,2.61743414999728e-06,2.6979375000155415e-06
100,2.822977119994903e-06,2.6482833200134337e-06,2.712269820003712e-06,2.743970179999451e-06,2.61743414999728e-06,2.6979375000155415e-06,2.7918677300112905e-06
101,2.6482833200134337e-06,2.712269820003712e-06,2.743970179999451e-06,2.61743414999728e-06,2.6979375000155415e-06,2.7918677300112905e-06,2.699699780005176e-06
102,2.712269820003712e-06,2.743970179999451e-06,2.61743414999728e-06,2.6979375000155415e-06,2.7918677300112905e-06,2.699699780005176e-06,2.663675410003634e-06
103,2.743970179999451e-06,2.61743414999728e-06,2.6979375000155415e-06,2.7918677300112905e-06,2.699699780005176e-06,2.663675410003634e-06,2.8058033400157e-06
104,2.61743414999728e-06,2.6979375000155415e-06,2.7918677300112905e-06,2.699699780005176e-06,2.663675410003634e-06,2.8058033400157e-06,2.7265586800058372e-06
105,2.6979375000155415e-06,2.7918677300112905e-06,2.699699780005176e-06,2.663675410003634e-06,2.8058033400157e-06,2.7265586800058372e-06,2.7306138799940527e-06
106,2.7918677300112905e-06,2.699699780005176e-06,2.663675410003634e-06,2.8058033400157e-06,2.7265586800058372e-06,2.7306138799940527e-06,2.7643110499957403e-06
107,2.699699780005176e-06,2.663675410003634e-06,2.8058033400157e-06,2.7265586800058372e-06,2.7306138799940527e-06,2.7643110499957403e-06,2.711905120013398e-06
108,2.663675410003634e-06,2.8058033400157e-06,2.7265586800058372e-06,2.7306138799940527e-06,2.7643110499957403e-06,2.711905120013398e-06,2.6819771000009494e-06
109,2.8058033400157e-06,2.7265586800058372e-06,2.7306138799940527e-06,2.7643110499957403e-06,2.711905120013398e-06,2.6819771000009494e-06,2.8833123699951103e-06
110,2.7265586800058372e-06,2.7306138799940527e-06,2.7643110499957403e-06,2.711905120013398e-06,2.6819771000009494e-06,2.8833123699951103e-06,2.7044522899996083e-06
111,2.7306138799940527e-06,2.7643110499957403e-06,2.711905120013398e-06,2.6819771000009494e-06,2.8833123699951103e-06,2.7044522899996083e-06,2.669241419989703e-06
112,2.7643110499957403e-06,2.711905120013398e-06,2.6819771000009494e-06,2.8833123699951103e-06,2.7044522899996083e-06,2.669241419989703e-06,2.6835082200159377e-06
113,2.711905120013398e-06,2.6819771000009494e-06,2.8833123699951103e-06,2.7044522899996083e-06,2.669241419989703e-06,2.6835082200159377e-06,2.6084841700139803e-06
114,2.6819771000009494e-06,2.8833123699951103e-06,2.7044522899996083e-06,2.669241419989703e-06,2.6835082200159377e-06,2.6084841700139803e-06,2.7834738500132517e-06
115,2.8833123699951103e-06,2.7044522899996083e-06,2.669241419989703e-06,2.6835082200159377e-06,2.6084841700139803e-06,2.7834738500132517e-06,2.718875249993289e-06
116,2.7044522899996083e-06,2.669241419989703e-06,2.6835082200159377e-06,2.6084841700139803e-06,2.7834738500132517e-06,2.718875249993289e-06,2.8290496800036636e-06
117,2.669241419989703e-06,2.6835082200159377e-06,2.6084841700139803e-06,2.7834738500132517e-06,2.718875249993289e-06,2.8290496800036636e-06,2.7577631500025746e-06
118,2.6835082200159377e-06,2.6084841700139803e-06,2.7834738500132517e-06,2.718875249993289e-06,2.8290496800036636e-06,2.7577631500025746e-06,2.5997754200034253e-06
119,2.6084841700139803e-06,2.7834738500132517e-06,2.718875249993289e-06,2.8290496800036636e-06,2.7577631500025746e-06,2.5997754200034253e-06,2.679384259990911e-06
120,2.7834738500132517e-06,2.718875249993289e-06,2.8290496800036636e-06,2.7577631500025746e-06,2.5997754200034253e-06,2.679384259990911e-06,2.6156135900055235e-06
121,2.718875249993289e-06,2.8290496800036636e-06,2.7577631500025746e-06,2.5997754200034253e-06,2.679384259990911e-06,2.6156135900055235e-06,2.9782013800104325e-06
122,2.8290496800036636e-06,2.7577631500025746e-06,2.5997754200034253e-06,2.679384259990911e-06,2.6156135900055235e-06,2.9782013800104325e-06,2.774516699992091e-06
123,2.7577631500025746e-06,2.5997754200034253e-06,2.679384259990911e-06,2.6156135900055235e-06,2.9782013800104325e-06,2.774516699992091e-06,2.8451336800026185e-06
124,2.5997754200034253e-06,2.679384259990911e-06,2.6156135900055235e-06,2.9782013800104325e-06,2.774516699992091e-06,2.8451336800026185e-06,2.707142899998871e-06
125,2.679384259990911e-06,2.6156135900055235e-06,2.9782013800104325e-06,2.774516699992091e-06,2.8451336800026185e-06,2.707142899998871e-06,2.750219829995331e-06
126,2.6156135900055235e-06,2.9782013800104325e-06,2.774516699992091e-06,2.8451336800026185e-06,2.707142899998871e-06,2.750219829995331e-06,2.7875708600004146e-06
127,2.9782013800104325e-06,2.774516699992091e-06,2.8451336800026185e-06,2.707142899998871e-06,2.750219829995331e-06,2.7875708600004146e-06,2.6504140399993048e-06
128,2.774516699992091e-06,2.8451336800026185e-06,2.707142899998871e-06,2.750219829995331e-06,2.7875708600004146e-06,2.6504140399993048e-06,2.6827722400048514e-06
129,2.8451336800026185e-06,2.707142899998871e-06,2.750219829995331e-06,2.7875708600004146e-06,2.6504140399993048e-06,2.6827722400048514e-06,2.7413182099917322e-06
130,2.707142899998871e-06,2.750219829995331e-06,2.7875708600004146e-06,2.6504140399993048e-06,2.6827722400048514e-06,2.7413182099917322e-06,2.7338672000041697e-06
131,2.750219829995331e-06,2.7875708600004146e-06,2.6504140399993048e-06,2.6827722400048514e-06,2.7413182099917322e-06,2.7338672000041697e-06,2.7130872999987333e-06
132,2.7875708600004146e-06,2.6504140399993048e-06,2.6827722400048514e-06,2.7413182099917322e-06,2.7338672000041697e-06,2.7130872999987333e-06,2.8180183399854285e-06
133,2.6504140399993048e-06,2.6827722400048514e-06,2.7413182099917322e-06,2.7338672000041697e-06,2.7130872999987333e-06,2.8180183399854285e-06,2.6711795600022013e-06
134,2.6827722400048514e-06,2.7413182099917322e-06,2.7338672000041697e-06,2.7130872999987333e-06,2.8180183399854285e-06,2.6711795600022013e-06,2.8736736700011533e-06
135,2.7413182099917322e-06,2.7338672000041697e-06,2.7130872999987333e-06,2.8180183399854285e-06,2.6711795600022013e-06,2.8736736700011533e-06,2.7019417300107305e-06
136,2.7338672000041697e-06,2.7130872999987333e-06,2.8180183399854285e-06,2.6711795600022013e-06,2.8736736700011533e-06,2.7019417300107305e-06,2.680412260015146e-06
137,2.7130872999987333e-06,2.8180183399854285e-06,2.6711795600022013e-06,2.8736736700011533e-06,2.7019417300107305e-06,2.680412260015146e-06,2.8291931399871827e-06
138,2.8180183399854285e-06,2.6711795600022013e-06,2.8736736700011533e-06,2.7019417300107305e-06,2.680412260015146e-06,2.8291931399871827e-06,2.729126289996202e-06
139,2.6711795600022013e-06,2.8736736700011533e-06,2.7019417300107305e-06,2.680412260015146e-06,2.8291931399871827e-06,2.729126289996202e-06,2.9068480500063742e-06
140,2.8736736700011533e-06,2.7019417300107305e-06,2.680412260015146e-06,2.8291931399871827e-06,2.729126289996202e-06,2.9068480500063742e-06,2.7595022100103962e-06
141,2.7019417300107305e-06,2.680412260015146e-06,2.8291931399871827e-06,2.729126289996202e-06,2.9068480500063742e-06,2.7595022100103962e-06,2.8101293399959102e-06
142,2.680412260015146e-06,2.8291931399871827e-06,2.729126289996202e-06,2.9068480500063742e-06,2.7595022100103962e-06,2.8101293399959102e-06,2.8257949100043335e-06
143,2.8291931399871827e-06,2.729126289996202e-06,2.9068480500063742e-06,2.7595022100103962e-06,2.8101293399959102e-06,2.8257949100043335e-06,2.7344144099879484e-06
144,2.729126289996202e-06,2.9068480500063742e-06,2.7595022100103962e-06,2.8101293399959102e-06,2.8257949100043335e-06,2.7344144099879484e-06,2.773580100001709e-06
145,2.9068480500063742e-06,2.7595022100103962e-06,2.8101293399959102e-06,2.8257949100043335e-06,2.7344144099879484e-06,2.773580100001709e-06,2.8413979499964624e-06
146,2.7595022100103962e-06,2.8101293399959102e-06,2.8257949100043335e-06,2.7344144099879484e-06,2.773580100001709e-06,2.8413979499964624e-06,2.6907204399867625e-06
147,2.8101293399959102e-06,2.8257949100043335e-06,2.7344144099879484e-06,2.773580100001709e-06,2.8413979499964624e-06,2.6907204399867625e-06,2.794737669992173e-06
148,2.8257949100043335e-06,2.7344144099879484e-06,2.773580100001709e-06,2.8413979499964624e-06,2.6907204399867625e-06,2.794737669992173e-06,2.9013552799915486e-06
149,2.7344144099879484e-06,2.773580100001709e-06,2.8413979499964624e-06,2.6907204399867625e-06,2.794737669992173e-06,2.9013552799915486e-06,2.67246111001441e-06
150,2.773580100001709e-06,2.8413979499964624e-06,2.6907204399867625e-06,2.794737669992173e-06,2.9013552799915486e-06,2.67246111001441e-06,2.7573342799951208e-06
151,2.8413979499964624e-06,2.6907204399867625e-06,2.794737669992173e-06,2.9013552799915486e-06,2.67246111001441e-06,2.7573342799951208e-06,2.6395182400119664e-06
152,2.6907204399867625e-06,2.794737669992173e-06,2.9013552799915486e-06,2.67246111001441e-06,2.7573342799951208e-06,2.6395182400119664e-06,2.720850639998389e-06
153,2.794737669992173e-06,2.9013552799915486e-06,2.67246111001441e-06,2.7573342799951208e-06,2.6395182400119664e-06,2.720850639998389e-06,2.7380294499926094e-06
154,2.9013552799915486e-06,2.67246111001441e-06,2.7573342799951208e-06,2.6395182400119664e-06,2.720850639998389e-06,2.7380294499926094e-06,2.837051570004405e-06
155,2.67246111001441e-06,2.7573342799951208e-06,2.6395182400119664e-06,2.720850639998389e-06,2.7380294499926094e-06,2.837051570004405e-06,2.6646047000031103e-06
156,2.7573342799951208e-06,2.6395182400119664e-06,2.720850639998389e-06,2.7380294499926094e-06,2.837051570004405e-06,2.6646047000031103e-06,2.6466209800128127e-06
157,2.6395182400119664e-06,2.720850639998389e-06,2.7380294499926094e-06,2.837051570004405e-06,2.6646047000031103e-06,2.6466209800128127e-06,2.6706656500027747e-06
158,2.720850639998389e-06,2.7380294499926094e-06,2.837051570004405e-06,2.6646047000031103e-06,2.6466209800128127e-06,2.6706656500027747e-06,2.7549376000024493e-06
159,2.7380294499926094e-06,2.837051570004405e-06,2.6646047000031103e-06,2.6466209800128127e-06,2.6706656500027747e-06,2.7549376000024493e-06,2.7806138199957787e-06
160,2.837051570004405e-06,2.6646047000031103e-06,2.6466209800128127e-06,2.6706656500027747e-06,2.7549376000024493e-06,2.7806138199957787e-06,2.721386129996972e-06
161,2.6646047000031103e-06,2.6466209800128127e-06,2.6706656500027747e-06,2.7549376000024493e-06,2.7806138199957787e-06,2.721386129996972e-06,2.6508897600069758e-06
162,2.6466209800128127e-06,2.6706656500027747e-06,2.7549376000024493e-06,2.7806138199957787e-06,2.721386129996972e-06,2.6508897600069758e-06,2.7292142400074226e-06
163,2.6706656500027747e-06,2.7549376000024493e-06,2.7806138199957787e-06,2.721386129996972e-06,2.6508897600069758e-06,2.7292142400074226e-06,2.752882339991629e-06
164,2.7549376000024493e-06,2.7806138199957787e-06,2.721386129996972e-06,2.6508897600069758e-06,2.7292142400074226e-06,2.752882339991629e-06,2.6584476599964547e-06
165,2.7806138199957787e-06,2.721386129996972e-06,2.6508897600069758e-06,2.7292142400074226e-06,2.752882339991629e-06,2.6584476599964547e-06,2.7772769200055335e-06
166,2.721386129996972e-06,2.6508897600069758e-06,2.7292142400074226e-06,2.752882339991629e-06,2.6584476599964547e-06,2.7772769200055335e-06,2.8459856100016623e-06
